Conference,Year,Filename,Title,Authors,Category,PDF_URL
IJCAI,2023,learning_dissemination_strategies_for_external_sources_in_opinion_dynamic_models_with_cognitive_biases__9fd6f127.pdf,Learning Dissemination Strategies for External Sources in Opinion Dynamic Models with Cognitive Biases,"Abdullah Al Maruf, Luyao Niu, Bhaskar Ramasubramanian, Andrew Clark, Radha Poovendran",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0001.pdf
IJCAI,2023,artificial_agents_inspired_by_human_motivation_psychology_for_teamwork_in_hazardous_environments__6a574a60.pdf,Artificial Agents Inspired by Human Motivation Psychology for Teamwork in Hazardous Environments,"Anupama Arukgoda, Erandi Lakshika, Michael Barlow, Kasun Gunawardana",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0002.pdf
IJCAI,2023,proportionally_fair_online_allocation_of_public_goods_with_predictions__2c3c30ad.pdf,Proportionally Fair Online Allocation of Public Goods with Predictions,"Siddhartha Banerjee, Vasilis Gkatzelis, Safwan Hossain, Billy Jin, Evi Micha, Nisarg Shah",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0003.pdf
IJCAI,2023,on_the_role_of_memory_in_robust_opinion_dynamics__69847d54.pdf,On the Role of Memory in Robust Opinion Dynamics,"Luca Becchetti, Andrea Clementi, Amos Korman, Francesco Pasquale, Luca Trevisan, Robin Vacus",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0004.pdf
IJCAI,2023,on_a_voter_model_with_contextdependent_opinion_adoption__41cd94ac.pdf,On a Voter Model with Context-Dependent Opinion Adoption,"Luca Becchetti, Vincenzo Bonifaci, Emilio Cruciani, Francesco Pasquale",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0005.pdf
IJCAI,2023,scalable_verification_of_strategy_logic_through_threevalued_abstraction__da1a7e8c.pdf,Scalable Verification of Strategy Logic through Three-Valued Abstraction,"Francesco Belardinelli, Angelo Ferrando, Wojciech Jamroga, Vadim Malvone, Aniello Murano",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0006.pdf
IJCAI,2023,explainable_multiagent_reinforcement_learning_for_temporal_queries__9848eb35.pdf,Explainable Multi-Agent Reinforcement Learning for Temporal Queries,"Kayla Boggess, Sarit Kraus, Lu Feng",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0007.pdf
IJCAI,2023,efficient_and_equitable_deployment_of_mobile_vaccine_distribution_centers__cd18ef09.pdf,Efficient and Equitable Deployment of Mobile Vaccine Distribution Centers,"Da Qi Chen, Ann Li, George Z. Li, Madhav Marathe, Aravind Srinivasan, Leonidas Tsepenekas, Anil Vullikanti",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0008.pdf
IJCAI,2023,anticipatory_fictitious_play__059501bb.pdf,Anticipatory Fictitious Play,"Alex Cloud, Albert Wang, Wesley Kerr",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0009.pdf
IJCAI,2023,safe_multiagent_learning_via_trapping_regions__0bb8a91f.pdf,Safe Multi-agent Learning via Trapping Regions,"Aleksander Czechowski, Frans A. Oliehoek",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0010.pdf
IJCAI,2023,multiagent_intention_recognition_and_progression__13ae3ac3.pdf,Multi-Agent Intention Recognition and Progression,"Michael Dann, Yuan Yao, Natasha Alechina, Brian Logan, Felipe Meneguzzi, John Thangarajah",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0011.pdf
IJCAI,2023,controlling_neural_style_transfer_with_deep_reinforcement_learning__93d4ee37.pdf,Controlling Neural Style Transfer with Deep Reinforcement Learning,"Chengming Feng, Jing Hu, Xin Wang, Shu Hu, Bin Zhu, Xi Wu, Hongtu Zhu, Siwei Lyu",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0012.pdf
IJCAI,2023,crosscommunity_adapter_learning_cal_to_understand_the_evolving_meanings_of_norm_violation__59bb5dc5.pdf,Cross-community Adapter Learning (CAL) to Understand the Evolving Meanings of Norm Violation,"Thiago Freitas dos Santos, Stephen Cranefield, Bastin Tony Roy Savarimuthu, Nardine Osman, Marco Schorlemmer",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0013.pdf
IJCAI,2023,learning_in_multimemory_games_triggers_complex_dynamics_diverging_from_nash_equilibrium__78742209.pdf,Learning in Multi-Memory Games Triggers Complex Dynamics Diverging from Nash Equilibrium,"Yuma Fujimoto, Kaito Ariu, Kenshi Abe",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0014.pdf
IJCAI,2023,scalable_communication_for_multiagent_reinforcement_learning_via_transformerbased_email_mechanism__47f50914.pdf,Scalable Communication for Multi-Agent Reinforcement Learning via Transformer-Based Email Mechanism,"Xudong Guo, Daming Shi, Wenhui Fan",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0015.pdf
IJCAI,2023,beyond_strict_competition_approximate_convergence_of_multiagent_qlearning_dynamics__a1ac1043.pdf,Beyond Strict Competition: Approximate Convergence of Multi-agent Q-Learning Dynamics,"Aamal Hussain, Francesco Belardinelli, Georgios Piliouras",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0016.pdf
IJCAI,2023,principalagent_boolean_games__4c54ab57.pdf,Principal-Agent Boolean Games,"David Hyland, Julian Gutierrez, Michael Wooldridge",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0017.pdf
IJCAI,2023,learning_to_send_reinforcements_coordinating_multiagent_dynamic_police_patrol_dispatching_and_rescheduling_via_reinforcement_learning__eeecb829.pdf,Learning to Send Reinforcements: Coordinating Multi-Agent Dynamic Police Patrol Dispatching and Rescheduling via Reinforcement Learning,"Waldy Joe, Hoong Chuin Lau",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0018.pdf
IJCAI,2023,decentralized_anomaly_detection_in_cooperative_multiagent_reinforcement_learning__340675eb.pdf,Decentralized Anomaly Detection in Cooperative Multi-Agent Reinforcement Learning,"Kiarash Kazari, Ezzeldin Shereen, Gyorgy Dan",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0019.pdf
IJCAI,2023,synthesizing_resilient_strategies_for_infinitehorizon_objectives_in_multiagent_systems__0ed7765f.pdf,Synthesizing Resilient Strategies for Infinite-Horizon Objectives in Multi-Agent Systems,"David Klaška, Antonín Kučera, Martin Kurečka, Vít Musil, Petr Novotný, Vojtěch Řehák",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0020.pdf
IJCAI,2023,in_which_graph_structures_can_we_efficiently_find_temporally_disjoint_paths_and_walks__b404713e.pdf,In Which Graph Structures Can We Efficiently Find Temporally Disjoint Paths and Walks?,"Pascal Kunz, Hendrik Molter, Meirav Zehavi",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0021.pdf
IJCAI,2023,probabilistic_planning_with_prioritized_preferences_over_temporal_logic_objectives__651c125e.pdf,Probabilistic Planning with Prioritized Preferences over Temporal Logic Objectives,"Lening Li, Hazhar Rahmani, Jie Fu",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0022.pdf
IJCAI,2023,gplight_grouped_multiagent_reinforcement_learning_for_largescale_traffic_signal_control__2f6e9a97.pdf,GPLight: Grouped Multi-agent Reinforcement Learning for Large-scale Traffic Signal Control,"Yilin Liu, Guiyang Luo, Quan Yuan, Jinglin Li, Lei Jin, Bo Chen, Rui Pan",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0023.pdf
IJCAI,2023,deep_hierarchical_communication_graph_in_multiagent_reinforcement_learning__75ada9b4.pdf,Deep Hierarchical Communication Graph in Multi-Agent Reinforcement Learning,"Zeyang Liu, Lipeng Wan, Xue Sui, Zhuoran Chen, Kewu Sun, Xuguang Lan",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0024.pdf
IJCAI,2023,the_dnnverification_problem_counting_unsafe_inputs_for_deep_neural_networks__2fb4218b.pdf,The #DNN-Verification Problem: Counting Unsafe Inputs for Deep Neural Networks,"Luca Marzari, Davide Corsi, Ferdinando Cicalese, Alessandro Farinelli",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0025.pdf
IJCAI,2023,discounting_in_strategy_logic__55c4fc77.pdf,Discounting in Strategy Logic,"Munyque Mittelmann, Aniello Murano, Laurent Perrussel",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0026.pdf
IJCAI,2023,why_rumors_spread_fast_in_social_networks_and_how_to_stop_it__071b50f9.pdf,"Why Rumors Spread Fast in Social Networks, and How to Stop It","Ahad N. Zehmakan, Charlotte Out, Sajjad Hesamipour Khelejan",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0027.pdf
IJCAI,2023,improving_lacam_for_scalable_eventually_optimal_multiagent_pathfinding__2b3cfbc0.pdf,Improving LaCAM for Scalable Eventually Optimal Multi-Agent Pathfinding,Keisuke Okumura,Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0028.pdf
IJCAI,2023,quick_multirobot_motion_planning_by_combining_sampling_and_search__0e89e340.pdf,Quick Multi-Robot Motion Planning by Combining Sampling and Search,"Keisuke Okumura, Xavier Défago",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0029.pdf
IJCAI,2023,asynchronous_communication_aware_multiagent_task_allocation__6334716b.pdf,Asynchronous Communication Aware Multi-Agent Task Allocation,"Ben Rachmut, Sofia Amador Nelke, Roie Zivan",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0030.pdf
IJCAI,2023,towards_a_better_understanding_of_learning_with_multiagent_teams__22f73c3d.pdf,Towards a Better Understanding of Learning with Multiagent Teams,"David Radke, Kate Larson, Tim Brecht, Kyle Tilbury",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0031.pdf
IJCAI,2023,multiagent_systems_with_quantitative_satisficing_goals__4a65e155.pdf,Multi-Agent Systems with Quantitative Satisficing Goals,"Senthil Rajasekaran, Suguman Bansal, Moshe Y. Vardi",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0032.pdf
IJCAI,2023,norm_deviation_in_multiagent_systems_a_foundation_for_responsible_autonomy__a07ad6ac.pdf,Norm Deviation in Multiagent Systems: A Foundation for Responsible Autonomy,"Amika M. Singh, Munindar P. Singh",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0033.pdf
IJCAI,2023,cvtp3d_crossview_trajectory_prediction_using_shared_3d_queries_for_autonomous_driving__3b3ab25c.pdf,CVTP3D: Cross-view Trajectory Prediction Using Shared 3D Queries for Autonomous Driving,"Zijian Song, Huikun Bi, Ruisi Zhang, Tianlu Mao, Zhaoqi Wang",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0034.pdf
IJCAI,2023,optimal_anytime_coalition_structure_generation_utilizing_compact_solution_space_representation__7950ad2d.pdf,Optimal Anytime Coalition Structure Generation Utilizing Compact Solution Space Representation,"Redha Taguelmimt, Samir Aknine, Djamila Boukredera, Narayan Changder, Tuomas Sandholm",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0035.pdf
IJCAI,2023,modeling_moral_choices_in_social_dilemmas_with_multiagent_reinforcement_learning__073ce5ef.pdf,Modeling Moral Choices in Social Dilemmas with Multi-Agent Reinforcement Learning,"Elizaveta Tennant, Stephen Hailes, Mirco Musolesi",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0036.pdf
IJCAI,2023,exploration_via_joint_policy_diversity_for_sparsereward_multiagent_tasks__e9750d19.pdf,Exploration via Joint Policy Diversity for Sparse-Reward Multi-Agent Tasks,"Pei Xu, Junge Zhang, Kaiqi Huang",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0037.pdf
IJCAI,2023,measuring_acoustics_with_collaborative_multiple_agents__19fc7576.pdf,Measuring Acoustics with Collaborative Multiple Agents,"Yinfeng Yu, Changan Chen, Lele Cao, Fangkai Yang, Fuchun Sun",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0038.pdf
IJCAI,2023,dynamic_belief_for_decentralized_multiagent_cooperative_learning__fb78c8c6.pdf,Dynamic Belief for Decentralized Multi-Agent Cooperative Learning,"Yunpeng Zhai, Peixi Peng, Chen Su, Yonghong Tian",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0039.pdf
IJCAI,2023,inducing_stackelberg_equilibrium_through_spatiotemporal_sequential_decisionmaking_in_multiagent_reinforcement_learning__013e98ef.pdf,Inducing Stackelberg Equilibrium through Spatio-Temporal Sequential Decision-Making in Multi-Agent Reinforcement Learning,"Bin Zhang, Lijuan Li, Zhiwei Xu, Dapeng Li, Guoliang Fan",Agent-based and Multi-agent Systems,https://www.ijcai.org/proceedings/2023/0040.pdf
IJCAI,2023,quantifying_harm__d654bf02.pdf,Quantifying Harm,"Sander Beckers, Hana Chockler, Joseph Y. Halpern","AI Ethics, Trust, Fairness",https://www.ijcai.org/proceedings/2023/0041.pdf
IJCAI,2023,analyzing_intentional_behavior_in_autonomous_agents_under_uncertainty__c3585675.pdf,Analyzing Intentional Behavior in Autonomous Agents under Uncertainty,"Filip Cano Córdoba, Samuel Judson, Timos Antonopoulos, Katrine Bjørner, Nicholas Shoemaker, Scott J. Shapiro, Ruzica Piskac, Bettina Könighofer","AI Ethics, Trust, Fairness",https://www.ijcai.org/proceedings/2023/0042.pdf
IJCAI,2023,choose_your_data_wisely_a_framework_for_semantic_counterfactuals__39accd68.pdf,Choose your Data Wisely: A Framework for Semantic Counterfactuals,"Edmund Dervakos, Konstantinos Thomas, Giorgos Filandrianos, Giorgos Stamou","AI Ethics, Trust, Fairness",https://www.ijcai.org/proceedings/2023/0043.pdf
IJCAI,2023,group_fairness_in_set_packing_problems__281a3506.pdf,Group Fairness in Set Packing Problems,"Sharmila Duppala, Juan Luque, John Dickerson, Aravind Srinivasan","AI Ethics, Trust, Fairness",https://www.ijcai.org/proceedings/2023/0044.pdf
IJCAI,2023,incentivizing_recourse_through_auditing_in_strategic_classification__2e8b91c5.pdf,Incentivizing Recourse through Auditing in Strategic Classification,"Andrew Estornell, Yatong Chen, Sanmay Das, Yang Liu, Yevgeniy Vorobeychik","AI Ethics, Trust, Fairness",https://www.ijcai.org/proceedings/2023/0045.pdf
