Conference,Year,Filename,Title,Authors,Category,PDF_URL
NeurIPS,2021,beyond_valuefunction_gaps_improved_instancedependent_regret_bounds_for_episodic_reinforcement_learning__6234a473.pdf,Beyond Value-Function Gaps: Improved Instance-Dependent Regret Bounds for Episodic Reinforcement Learning,"Christoph Dann, Teodor Vanislavov Marinov, Mehryar Mohri, Julian Zimmert",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/000c076c390a4c357313fca29e390ece-Paper.pdf
NeurIPS,2021,learning_one_representation_to_optimize_all_rewards__f94c46c4.pdf,Learning One Representation to Optimize All Rewards,"Ahmed Touati, Yann Ollivier",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/003dd617c12d444ff9c80f717c3fa982-Paper.pdf
NeurIPS,2021,matrix_factorisation_and_the_interpretation_of_geodesic_distance__e0edb52d.pdf,Matrix factorisation and the interpretation of geodesic distance,"Nick Whiteley, Annie Gray, Patrick Rubin-Delanchy",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf
NeurIPS,2021,unidoc_unified_pretraining_framework_for_document_understanding__91f076f3.pdf,UniDoc: Unified Pretraining Framework for Document Understanding,"Jiuxiang Gu, Jason Kuen, Vlad I Morariu, Handong Zhao, Rajiv Jain, Nikolaos Barmpalios, Ani Nenkova, Tong Sun",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf
NeurIPS,2021,finding_discriminative_filters_for_specific_degradations_in_blind_superresolution__9d35195a.pdf,Finding Discriminative Filters for Specific Degradations in Blind Super-Resolution,"Liangbin Xie, Xintao Wang, Chao Dong, Zhongang Qi, Ying Shan",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/008bd5ad93b754d500338c253d9c1770-Paper.pdf
NeurIPS,2021,counterfactual_explanations_can_be_manipulated__896a942b.pdf,Counterfactual Explanations Can Be Manipulated,"Dylan Slack, Anna Hilgard, Himabindu Lakkaraju, Sameer Singh",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/009c434cab57de48a31f6b669e7ba266-Paper.pdf
NeurIPS,2021,from_canonical_correlation_analysis_to_selfsupervised_graph_neural_networks__199ac2ef.pdf,From Canonical Correlation Analysis to Self-supervised Graph Neural Networks,"Hengrui Zhang, Qitian Wu, Junchi Yan, David Wipf, Philip S Yu",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf
NeurIPS,2021,bast_bayesian_additive_regression_spanning_trees_for_complex_constrained_domain__f1f71796.pdf,BAST: Bayesian Additive Regression Spanning Trees for Complex Constrained Domain,"Zhao Tang Luo, Huiyan Sang, Bani Mallick",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/00b76fddeaaa7d8c2c43d504b2babd8a-Paper.pdf
NeurIPS,2021,hyperbolic_busemann_learning_with_ideal_prototypes__c775e35d.pdf,Hyperbolic Busemann Learning with Ideal Prototypes,"Mina Ghadimi Atigh, Martin Keller-Ressel, Pascal Mettes",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/01259a0cb2431834302abe2df60a1327-Paper.pdf
NeurIPS,2021,backwardcompatible_prediction_updates_a_probabilistic_approach__1235e37e.pdf,Backward-Compatible Prediction Updates: A Probabilistic Approach,"Frederik Träuble, Julius von Kügelgen, Matthäus Kleindessner, Francesco Locatello, Bernhard Schölkopf, Peter Gehler",None,https://proceedings.neurips.cc/paper_files/paper/2021/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf
