Conference,Year,Filename,Title,Authors,Category,PDF_URL
IJCAI,2015,preface__0760c63c.pdf,Preface,"Qiang Yang, Michael Wooldridge",Main Track,https://www.ijcai.org/Proceedings/15/Papers/001.pdf
IJCAI,2015,conference_organization__6b27fc15.pdf,Conference Organization,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/002.pdf
IJCAI,2015,program_committee__cf5413c6.pdf,Program Committee,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/003.pdf
IJCAI,2015,conference_organizers_and_sponsors__e8cc459e.pdf,Conference Organizers and Sponsors,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/004.pdf
IJCAI,2015,awards_and_distinguished_papers__8f17c383.pdf,Awards and Distinguished Papers,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/005.pdf
IJCAI,2015,ijcai_organization__5fae66e6.pdf,IJCAI Organization,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/006.pdf
IJCAI,2015,past_ijcai_conferences__46a73b33.pdf,Past IJCAI Conferences,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/007.pdf
IJCAI,2015,optimal_incremental_preference_elicitation_during_negotiation__f24dc90e.pdf,Optimal Incremental Preference Elicitation during Negotiation,"Tim Baarslag, Enrico H. Gerding",Main Track — Agent and Multiagent Systems,https://www.ijcai.org/Proceedings/15/Papers/008.pdf
IJCAI,2015,composing_and_verifying_commitmentbased_multiagent_protocols__ccab94ae.pdf,Composing and Verifying Commitment-Based Multiagent Protocols,"Matteo Baldoni, Cristina Baroglio, Amit K. Chopra, Munindar P. Singh",Main Track — Agent and Multiagent Systems,https://www.ijcai.org/Proceedings/15/Papers/009.pdf
IJCAI,2015,strategic_abstention_based_on_preference_extensions_positive_results_and_computergenerated_impossibilities__9abf4d1f.pdf,Strategic Abstention Based on Preference Extensions: Positive Results and Computer-Generated Impossibilities,"Florian Brandl, Felix Brandt, Christian Geist, Johannes Hofbauer",Main Track — Agent and Multiagent Systems,https://www.ijcai.org/Proceedings/15/Papers/010.pdf
IJCAI,2015,efficiency_and_complexity_of_price_competition_among_singleproduct_vendors__8cbf76cb.pdf,Efficiency and Complexity of Price Competition Among Single-Product Vendors,"Ioannis Caragiannis, Xenophon Chatzigeorgiou, Panagiotis Kanellopoulos, George A. Krimpas, Nikos Protopapas, Alexandros A. Voudouris",Main Track — Agent and Multiagent Systems,https://www.ijcai.org/Proceedings/15/Papers/011.pdf
IJCAI,2015,generalizing_the_singlecrossing_property_on_lines_and_trees_to_intermediate_preferences_on_median_graphs__81c6b816.pdf,Generalizing the Single-Crossing Property on Lines and Trees to Intermediate Preferences on Median Graphs,"Adam Clearwater, Clemens Puppe, Arkadii Slinko",Main Track — Agent and Multiagent Systems,https://www.ijcai.org/Proceedings/15/Papers/012.pdf
