Conference,Year,Filename,Title,Authors,Category,PDF_URL
NeurIPS,2018,synthesized_policies_for_transfer_and_adaptation_across_tasks_and_environments__6141290b.pdf,Synthesized Policies for Transfer and Adaptation across Tasks and Environments,"Hexiang Hu, Liyu Chen, Boqing Gong, Fei Sha",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf
NeurIPS,2018,selfsupervised_generation_of_spatial_audio_for_360_video__023c8c0e.pdf,Self-Supervised Generation of Spatial Audio for 360° Video,"Pedro Morgado, Nuno Nvasconcelos, Timothy Langlois, Oliver Wang",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/01161aaa0b6d1345dd8fe4e481144d84-Paper.pdf
NeurIPS,2018,on_gans_and_gmms__94fd609f.pdf,On GANs and GMMs,"Eitan Richardson, Yair Weiss",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf
NeurIPS,2018,batchinstance_normalization_for_adaptively_styleinvariant_neural_networks__d0742c43.pdf,Batch-Instance Normalization for Adaptively Style-Invariant Neural Networks,"Hyeonseob Nam, Hyo-Eun Kim",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/018b59ce1fd616d874afad0f44ba338d-Paper.pdf
NeurIPS,2018,hierarchical_reinforcement_learning_for_zeroshot_generalization_with_subtask_dependencies__6528f1e6.pdf,Hierarchical Reinforcement Learning for Zero-shot Generalization with Subtask Dependencies,"Sungryull Sohn, Junhyuk Oh, Honglak Lee",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/018dd1e07a2de4a08e6612341bf2323e-Paper.pdf
NeurIPS,2018,kdgan_knowledge_distillation_with_generative_adversarial_networks__1f761a47.pdf,KDGAN: Knowledge Distillation with Generative Adversarial Networks,"Xiaojie Wang, Rui Zhang, Yu Sun, Jianzhong Qi",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/019d385eb67632a7e958e23f24bd07d7-Paper.pdf
NeurIPS,2018,contour_location_via_entropy_reduction_leveraging_multiple_information_sources__9bcdf7ab.pdf,Contour location via entropy reduction leveraging multiple information sources,"Alexandre Marques, Remi Lam, Karen Willcox",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/01a0683665f38d8e5e567b3b15ca98bf-Paper.pdf
NeurIPS,2018,contextual_bandits_with_surrogate_losses_margin_bounds_and_efficient_algorithms__953b02f0.pdf,Contextual bandits with surrogate losses: Margin bounds and efficient algorithms,"Dylan J. Foster, Akshay Krishnamurthy",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/01e9565cecc4e989123f9620c1d09c09-Paper.pdf
NeurIPS,2018,adaptive_sampling_towards_fast_graph_representation_learning__b6cc2ca1.pdf,Adaptive Sampling Towards Fast Graph Representation Learning,"Wenbing Huang, Tong Zhang, Yu Rong, Junzhou Huang",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/01eee509ee2f68dc6014898c309e86bf-Paper.pdf
NeurIPS,2018,analytic_solution_and_stationary_phase_approximation_for_the_bayesian_lasso_and_elastic_net__65697e1c.pdf,Analytic solution and stationary phase approximation for the Bayesian lasso and elastic net,Tom Michoel,None,https://proceedings.neurips.cc/paper_files/paper/2018/file/0245952ecff55018e2a459517fdb40e3-Paper.pdf
NeurIPS,2018,identification_and_estimation_of_causal_effects_from_dependent_data__6371a156.pdf,Identification and Estimation of Causal Effects from Dependent Data,"Eli Sherman, Ilya Shpitser",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/024677efb8e4aee2eaeef17b54695bbe-Paper.pdf
NeurIPS,2018,streamlining_variational_inference_for_constraint_satisfaction_problems__d005e27a.pdf,Streamlining Variational Inference for Constraint Satisfaction Problems,"Aditya Grover, Tudor Achim, Stefano Ermon",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/02ed812220b0705fabb868ddbf17ea20-Paper.pdf
NeurIPS,2018,a_spectral_view_of_adversarially_robust_features__6a9d895f.pdf,A Spectral View of Adversarially Robust Features,"Shivam Garg, Vatsal Sharan, Brian Zhang, Gregory Valiant",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/033cc385728c51d97360020ed57776f0-Paper.pdf
NeurIPS,2018,dimensionality_reduction_has_quantifiable_imperfections_two_geometric_bounds__7338dc99.pdf,Dimensionality Reduction has Quantifiable Imperfections: Two Geometric Bounds,"Kry Lui, Gavin Weiguang Ding, Ruitong Huang, Robert McCann",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/037a595e6f4f0576a9efe43154d71c18-Paper.pdf
NeurIPS,2018,learning_small_predictors__134a2d6f.pdf,Learning SMaLL Predictors,"Vikas Garg, Ofer Dekel, Lin Xiao",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/03b2ceb73723f8b53cd533e4fba898ee-Paper.pdf
NeurIPS,2018,resnet_with_oneneuron_hidden_layers_is_a_universal_approximator__e7fe1c26.pdf,ResNet with one-neuron hidden layers is a Universal Approximator,"Hongzhou Lin, Stefanie Jegelka",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/03bfc1d4783966c69cc6aef8247e0103-Paper.pdf
NeurIPS,2018,how_many_samples_are_needed_to_estimate_a_convolutional_neural_network__31416749.pdf,How Many Samples are Needed to Estimate a Convolutional Neural Network?,"Simon S. Du, Yining Wang, Xiyu Zhai, Sivaraman Balakrishnan, Russ R. Salakhutdinov, Aarti Singh",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/03c6b06952c750899bb03d998e631860-Paper.pdf
NeurIPS,2018,objective_and_efficient_inference_for_couplings_in_neuronal_networks__40f4eef8.pdf,Objective and efficient inference for couplings in neuronal networks,"Yu Terada, Tomoyuki Obuchi, Takuya Isomura, Yoshiyuki Kabashima",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/03cf87174debaccd689c90c34577b82f-Paper.pdf
NeurIPS,2018,unsupervised_adversarial_invariance__438d5aac.pdf,Unsupervised Adversarial Invariance,"Ayush Jaiswal, Rex Yue Wu, Wael Abd-Almageed, Prem Natarajan",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/03e7ef47cee6fa4ae7567394b99912b7-Paper.pdf
NeurIPS,2018,critical_initialisation_for_deep_signal_propagation_in_noisy_rectifier_neural_networks__3542edb9.pdf,Critical initialisation for deep signal propagation in noisy rectifier neural networks,"Arnu Pretorius, Elan van Biljon, Steve Kroon, Herman Kamper",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/045cf83ab0722e782cf72d14e44adf98-Paper.pdf
NeurIPS,2018,learning_sparse_neural_networks_via_sensitivitydriven_regularization__c66029ce.pdf,Learning sparse neural networks via sensitivity-driven regularization,"Enzo Tartaglione, Skjalg Lepsøy, Attilio Fiandrotti, Gianluca Francini",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/04df4d434d481c5bb723be1b6df1ee65-Paper.pdf
NeurIPS,2018,cooperative_neural_networks_conn_exploiting_prior_independence_structure_for_improved_classification__b029637a.pdf,Cooperative neural networks (CoNN): Exploiting prior independence structure for improved classification,"Harsh Shrivastava, Eugene Bart, Bob Price, Hanjun Dai, Bo Dai, Srinivas Aluru",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/051928341be67dcba03f0e04104d9047-Paper.pdf
NeurIPS,2018,data_center_cooling_using_modelpredictive_control__6ff1165e.pdf,Data center cooling using model-predictive control,"Nevena Lazic, Craig Boutilier, Tyler Lu, Eehern Wong, Binz Roy, MK Ryu, Greg Imwalle",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/059fdcd96baeb75112f09fa1dcc740cc-Paper.pdf
NeurIPS,2018,generalization_bounds_for_uniformly_stable_algorithms__22550861.pdf,Generalization Bounds for Uniformly Stable Algorithms,"Vitaly Feldman, Jan Vondrak",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/05a624166c8eb8273b8464e8d9cb5bd9-Paper.pdf
NeurIPS,2018,cola_decentralized_linear_learning__117acc91.pdf,COLA: Decentralized Linear Learning,"Lie He, An Bian, Martin Jaggi",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/05a70454516ecd9194c293b0e415777f-Paper.pdf
NeurIPS,2018,leveraging_the_exact_likelihood_of_deep_latent_variable_models__44f09435.pdf,Leveraging the Exact Likelihood of Deep Latent Variable Models,"Pierre-Alexandre Mattei, Jes Frellsen",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/0609154fa35b3194026346c9cac2a248-Paper.pdf
NeurIPS,2018,a_general_method_for_amortizing_variational_filtering__430357b0.pdf,A General Method for Amortizing Variational Filtering,"Joseph Marino, Milan Cvitkovic, Yisong Yue",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/060afc8a563aaccd288f98b7c8723b61-Paper.pdf
NeurIPS,2018,oneshot_unsupervised_cross_domain_translation__601dcf8c.pdf,One-Shot Unsupervised Cross Domain Translation,"Sagie Benaim, Lior Wolf",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/062ddb6c727310e76b6200b7c71f63b5-Paper.pdf
NeurIPS,2018,query_kmeans_clustering_and_the_double_dixie_cup_problem__3a04bb3f.pdf,Query K-means Clustering and the Double Dixie Cup Problem,"I Chien, Chao Pan, Olgica Milenkovic",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/0655f117444fc1911ab9c6f6b0139051-Paper.pdf
NeurIPS,2018,probabilistic_neural_programmed_networks_for_scene_generation__1d6375b0.pdf,Probabilistic Neural Programmed Networks for Scene Generation,"Zhiwei Deng, Jiacheng Chen, YIFANG FU, Greg Mori",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/06964dce9addb1c5cb5d6e3d9838f733-Paper.pdf
NeurIPS,2018,escaping_saddle_points_in_constrained_optimization__2e129a89.pdf,Escaping Saddle Points in Constrained Optimization,"Aryan Mokhtari, Asuman Ozdaglar, Ali Jadbabaie",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/069654d5ce089c13f642d19f09a3d1c0-Paper.pdf
NeurIPS,2018,adversarial_text_generation_via_featuremovers_distance__b6133bb8.pdf,Adversarial Text Generation via Feature-Mover's Distance,"Liqun Chen, Shuyang Dai, Chenyang Tao, Haichao Zhang, Zhe Gan, Dinghan Shen, Yizhe Zhang, Guoyin Wang, Ruiyi Zhang, Lawrence Carin",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/074177d3eb6371e32c16c55a3b8f706b-Paper.pdf
NeurIPS,2018,on_gradient_regularizers_for_mmd_gans__276c9271.pdf,On gradient regularizers for MMD GANs,"Michael Arbel, Danica J. Sutherland, Mikołaj Bińkowski, Arthur Gretton",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/07f75d9144912970de5a09f5a305e10c-Paper.pdf
NeurIPS,2018,differentially_private_bayesian_inference_for_exponential_families__973bde17.pdf,Differentially Private Bayesian Inference for Exponential Families,"Garrett Bernstein, Daniel R. Sheldon",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/08040837089cdf46631a10aca5258e16-Paper.pdf
NeurIPS,2018,stochastic_primaldual_method_for_empirical_risk_minimization_with_o1_periteration_complexity__0103f1fb.pdf,Stochastic Primal-Dual Method for Empirical Risk Minimization with O(1) Per-Iteration Complexity,"Conghui Tan, Tong Zhang, Shiqian Ma, Ji Liu",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/08048a9c5630ccb67789a198f35d30ec-Paper.pdf
NeurIPS,2018,answerer_in_questioners_mind_information_theoretic_approach_to_goaloriented_visual_dialog__b3886fbe.pdf,Answerer in Questioner's Mind: Information Theoretic Approach to Goal-Oriented Visual Dialog,"Sang-Woo Lee, Yu-Jung Heo, Byoung-Tak Zhang",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/0829424ffa0d3a2547b6c9622c77de03-Paper.pdf
NeurIPS,2018,learning_plannable_representations_with_causal_infogan__69fb7b83.pdf,Learning Plannable Representations with Causal InfoGAN,"Thanard Kurutach, Aviv Tamar, Ge Yang, Stuart J. Russell, Pieter Abbeel",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/08aac6ac98e59e523995c161e57875f5-Paper.pdf
NeurIPS,2018,interactive_structure_learning_with_structural_querybycommittee__914f377d.pdf,Interactive Structure Learning with Structural Query-by-Committee,"Christopher Tosh, Sanjoy Dasgupta",None,https://proceedings.neurips.cc/paper_files/paper/2018/file/08c5433a60135c32e34f46a71175850c-Paper.pdf
