Conference,Year,Filename,Title,Authors,Category,PDF_URL
AAAI,2014,localityconstrained_lowrank_coding_for_image_classification__3fd6301c.pdf,Locality-Constrained Low-Rank Coding for Image Classification,"Ziheng Jiang, Ping Guo, Lihong Peng",Papers,https://cdn.aaai.org/ojs/9135/9135-13-12663-1-2-20201228.pdf
AAAI,2014,exploiting_competition_relationship_for_robust_visual_recognition__9460e381.pdf,Exploiting Competition Relationship for Robust Visual Recognition,"Liang Du, Haibin Ling",Papers,https://cdn.aaai.org/ojs/9137/9137-13-12665-1-2-20201228.pdf
AAAI,2014,subselective_quantization_for_largescale_image_search__26080289.pdf,Sub-Selective Quantization for Large-Scale Image Search,"Yeqing Li, Chen Chen, Wei Liu, Junzhou Huang",Papers,https://cdn.aaai.org/ojs/9138/9138-13-12666-1-2-20201228.pdf
AAAI,2014,latent_domains_modeling_for_visual_domain_adaptation__a4421422.pdf,Latent Domains Modeling for Visual Domain Adaptation,"Caiming Xiong, Scott McCloskey, Shao-Hang Hsieh, Jason Corso",Papers,https://cdn.aaai.org/ojs/9136/9136-13-12664-1-2-20201228.pdf
AAAI,2014,semantic_graph_construction_for_weaklysupervised_image_parsing__968fb9bb.pdf,Semantic Graph Construction for Weakly-Supervised Image Parsing,"Wenxuan Xie, Yuxin Peng, Jianguo Xiao",Papers,https://cdn.aaai.org/ojs/9139/9139-13-12667-1-2-20201228.pdf
AAAI,2014,grounding_acoustic_echoes_in_single_view_geometry_estimation__6297c953.pdf,Grounding Acoustic Echoes in Single View Geometry Estimation,"Muhammad Wajahat Hussain, Javier Civera, Luis Montano",Papers,https://cdn.aaai.org/ojs/9140/9140-13-12668-1-2-20201228.pdf
AAAI,2014,semantic_segmentation_using_multiple_graphs_with_blockdiagonal_constraints__595776f4.pdf,Semantic Segmentation Using Multiple Graphs with Block-Diagonal Constraints,"Ke Zhang, Wei Zhang, Sheng Zeng, Xiangyang Xue",Papers,https://cdn.aaai.org/ojs/9141/9141-13-12669-1-2-20201228.pdf
AAAI,2014,deep_salience_visual_salience_modeling_via_deep_belief_propagation__6dd40d31.pdf,Deep Salience: Visual Salience Modeling via Deep Belief Propagation,"Richard Jiang, Danny Crookes",Papers,https://cdn.aaai.org/ojs/9142/9142-13-12670-1-2-20201228.pdf
AAAI,2014,learning_to_recognize_novel_objects_in_one_shot_through_humanrobot_interactions_in_natural_language_dialogues__5d27d8de.pdf,Learning to Recognize Novel Objects in One Shot through Human-Robot Interactions in Natural Language Dialogues,"Evan Krause, Michael Zillich, Thomas Williams, Matthias Scheutz",Papers,https://cdn.aaai.org/ojs/9143/9143-13-12671-1-2-20201228.pdf
AAAI,2014,on_hair_recognition_in_the_wild_by_machine__38fd6dd6.pdf,On Hair Recognition in the Wild by Machine,"Joseph Roth, Xiaoming Liu",Papers,https://cdn.aaai.org/ojs/9145/9145-13-12673-1-2-20201228.pdf
AAAI,2014,lowrank_tensor_completion_with_spatiotemporal_consistency__c95d9dac.pdf,Low-Rank Tensor Completion with Spatio-Temporal Consistency,"Hua Wang, Feiping Nie, Heng Huang",Papers,https://cdn.aaai.org/ojs/9144/9144-13-12672-1-2-20201228.pdf
AAAI,2014,diagram_understanding_in_geometry_questions__f1bf18fe.pdf,Diagram Understanding in Geometry Questions,"Min Joon Seo, Hannaneh Hajishirzi, Ali Farhadi, Oren Etzioni",Papers,https://cdn.aaai.org/ojs/9146/9146-13-12674-1-2-20201228.pdf
AAAI,2014,efficient_object_detection_via_adaptive_online_selection_of_sensorarray_elements__7d5c9777.pdf,Efficient Object Detection via Adaptive Online Selection of Sensor-Array Elements,Matthai Philipose,Papers,https://cdn.aaai.org/ojs/9147/9147-13-12675-1-2-20201228.pdf
AAAI,2014,a_generalized_genetic_algorithmbased_solver_for_very_large_jigsaw_puzzles_of_complex_types__1eef0c34.pdf,A Generalized Genetic Algorithm-Based Solver for Very Large Jigsaw Puzzles of Complex Types,"Dror Sholomon, Omid David, Nathan Netanyahu",Papers,https://cdn.aaai.org/ojs/9148/9148-13-12676-1-2-20201228.pdf
AAAI,2014,fast_consistency_checking_of_very_large_realworld_rcc8_constraint_networks_using_graph_partitioning__bc560106.pdf,Fast Consistency Checking of Very Large Real-World RCC-8 Constraint Networks Using Graph Partitioning,"Charalampos Nikolaou, Manolis Koubarakis",Papers,https://cdn.aaai.org/ojs/9115/9115-13-12643-1-2-20201228.pdf
AAAI,2014,propagating_regular_counting_constraints__33310e71.pdf,Propagating Regular Counting Constraints,"Nicolas Beldiceanu, Pierre Flener, Justin Pearson, Pascal Van Hentenryck",Papers,https://cdn.aaai.org/ojs/9114/9114-13-12642-1-2-20201228.pdf
AAAI,2014,qintersection_algorithms_for_constraintbased_robust_parameter_estimation__1fa560fa.pdf,Q-Intersection Algorithms for Constraint-Based Robust Parameter Estimation,"Clement Carbonnel, Gilles Trombettoni, Philippe Vismara, Gilles Chabert",Papers,https://cdn.aaai.org/ojs/9117/9117-13-12645-1-2-20201228.pdf
