Conference,Year,Filename,Title,Authors,Category,PDF_URL
ICLR,2024,breaking_physical_and_linguistic_borders_multilingual_federated_prompt_tuning_for_lowresource_languages__bd642727.pdf,Breaking Physical and Linguistic Borders: Multilingual Federated Prompt Tuning for Low-Resource Languages,"Wanru Zhao, Yihong Chen, Royson Lee, Xinchi Qiu, Yan Gao, Hongxiang Fan, Nicholas Donald Lane",ICLR 2024 poster,https://openreview.net/pdf?id=zzqn5G9fjn
ICLR,2024,on_the_generalization_capacity_of_neural_networks_during_generic_multimodal_reasoning__684d37d5.pdf,On the generalization capacity of neural networks during generic multimodal reasoning,"Takuya Ito, Soham Dan, Mattia Rigotti, James Kozloski, Murray Campbell",ICLR 2024 poster,https://openreview.net/pdf?id=zyBJodMrn5
ICLR,2024,learning_mean_field_games_on_sparse_graphs_a_hybrid_graphex_approach__17b2150e.pdf,Learning Mean Field Games on Sparse Graphs: A Hybrid Graphex Approach,"Christian Fabian, Kai Cui, Heinz Koeppl",ICLR 2024 poster,https://openreview.net/pdf?id=zwU9scoU4A
ICLR,2024,outofvariable_generalisation_for_discriminative_models__d33653bb.pdf,Out-of-Variable Generalisation for Discriminative Models,"Siyuan Guo, Jonas Bernhard Wildberger, Bernhard Schölkopf",ICLR 2024 poster,https://openreview.net/pdf?id=zwMfg9PfPs
ICLR,2024,enhancing_small_medical_learners_with_privacypreserving_contextual_prompting__c0b20033.pdf,Enhancing Small Medical Learners with Privacy-preserving Contextual Prompting,"Xinlu Zhang, Shiyang Li, Xianjun Yang, Chenxin Tian, Yao Qin, Linda Ruth Petzold",ICLR 2024 poster,https://openreview.net/pdf?id=ztpy1gsUpT
ICLR,2024,get_what_you_want_not_what_you_dont_image_content_suppression_for_texttoimage_diffusion_models__20854edf.pdf,"Get What You Want, Not What You Don't: Image Content Suppression for Text-to-Image Diffusion Models","Senmao Li, Joost van de Weijer, taihang Hu, Fahad Khan, Qibin Hou, Yaxing Wang, jian Yang",ICLR 2024 poster,https://openreview.net/pdf?id=zpVPhvVKXk
ICLR,2024,nemesis_normalizing_the_softprompt_vectors_of_visionlanguage_models__dd1c7628.pdf,Nemesis: Normalizing the Soft-prompt Vectors of Vision-Language Models,"Shuai Fu, Xiequn Wang, Qiushi Huang, Yu Zhang",ICLR 2024 spotlight,https://openreview.net/pdf?id=zmJDzPh1Dm
ICLR,2024,fast_and_unified_path_gradient_estimators_for_normalizing_flows__84f99ed9.pdf,Fast and unified path gradient estimators for normalizing flows,"Lorenz Vaitl, Ludwig Winkler, Lorenz Richter, Pan Kessel",ICLR 2024 poster,https://openreview.net/pdf?id=zlkXLb3wpF
ICLR,2024,longterm_typhoon_trajectory_prediction_a_physicsconditioned_approach_without_reanalysis_data__7f338435.pdf,Long-Term Typhoon Trajectory Prediction: A Physics-Conditioned Approach Without Reanalysis Data,"Young-Jae Park, Minseok Seo, Doyi Kim, Hyeri Kim, Sanghoon Choi, Beomkyu Choi, Jeongwon Ryu, Sohee Son, Hae-Gon Jeon, Yeji Choi",ICLR 2024 spotlight,https://openreview.net/pdf?id=ziDFH8TPPK
ICLR,2024,rigid_proteinprotein_docking_via_equivariant_ellipticparaboloid_interface_prediction__70c806e5.pdf,Rigid Protein-Protein Docking via Equivariant Elliptic-Paraboloid Interface Prediction,"Ziyang Yu, Wenbing Huang, Yang Liu",ICLR 2024 poster,https://openreview.net/pdf?id=zgQ0PHeGnL
ICLR,2024,on_the_joint_interaction_of_models_data_and_features__f5b34ad8.pdf,"On the Joint Interaction of Models, Data, and Features","Yiding Jiang, Christina Baek, J Zico Kolter",ICLR 2024 oral,https://openreview.net/pdf?id=ze7DOLi394
ICLR,2024,a_robust_differential_neural_ode_optimizer__a94a55b3.pdf,A ROBUST DIFFERENTIAL NEURAL ODE OPTIMIZER,"Panagiotis Theodoropoulos, Guan-Horng Liu, Tianrong Chen, Augustinos D Saravanos, Evangelos Theodorou",ICLR 2024 poster,https://openreview.net/pdf?id=zbOSJ3CATY
ICLR,2024,shadow_cones_a_generalized_framework_for_partial_order_embeddings__301b78d8.pdf,Shadow Cones: A Generalized Framework for Partial Order Embeddings,"Tao Yu, Toni J.B. Liu, Albert Tseng, Christopher De Sa",ICLR 2024 poster,https://openreview.net/pdf?id=zbKcFZ6Dbp
ICLR,2024,how_do_language_models_bind_entities_in_context__1866c633.pdf,How do Language Models Bind Entities in Context?,"Jiahai Feng, Jacob Steinhardt",ICLR 2024 poster,https://openreview.net/pdf?id=zb3b6oKO77
ICLR,2024,on_the_limitations_of_temperature_scaling_for_distributions_with_overlaps__da9a8c19.pdf,On the Limitations of Temperature Scaling for Distributions with Overlaps,"Muthu Chidambaram, Rong Ge",ICLR 2024 poster,https://openreview.net/pdf?id=zavLQJ1XjB
ICLR,2024,froster_frozen_clip_is_a_strong_teacher_for_openvocabulary_action_recognition__8c26348b.pdf,FROSTER: Frozen CLIP is A Strong Teacher for Open-Vocabulary Action Recognition,"Xiaohu Huang, Hao Zhou, Kun Yao, Kai Han",ICLR 2024 poster,https://openreview.net/pdf?id=zYXFMeHRtO
ICLR,2024,detecting_pretraining_data_from_large_language_models__d62aa7e6.pdf,Detecting Pretraining Data from Large Language Models,"Weijia Shi, Anirudh Ajith, Mengzhou Xia, Yangsibo Huang, Daogao Liu, Terra Blevins, Danqi Chen, Luke Zettlemoyer",ICLR 2024 poster,https://openreview.net/pdf?id=zWqr3MQuNs
ICLR,2024,task_adaptation_from_skills_information_geometry_disentanglement_and_new_objectives_for_unsupervised_reinforcement_learning__cec2807c.pdf,"Task Adaptation from Skills: Information Geometry, Disentanglement, and New Objectives for Unsupervised Reinforcement Learning","Yucheng Yang, Tianyi Zhou, Qiang He, Lei Han, Mykola Pechenizkiy, Meng Fang",ICLR 2024 spotlight,https://openreview.net/pdf?id=zSxpnKh1yS
ICLR,2024,neural_processing_of_triplane_hybrid_neural_fields__409d538f.pdf,Neural Processing of Tri-Plane Hybrid Neural Fields,"Adriano Cardace, Pierluigi Zama Ramirez, Francesco Ballerini, Allan Zhou, Samuele Salti, Luigi di Stefano",ICLR 2024 poster,https://openreview.net/pdf?id=zRkM6UcA22
ICLR,2024,error_norm_truncation_robust_training_in_the_presence_of_data_noise_for_text_generation_models__b00c5bac.pdf,Error Norm Truncation: Robust Training in the Presence of Data Noise for Text Generation Models,"Tianjian Li, Haoran Xu, Philipp Koehn, Daniel Khashabi, Kenton Murray",ICLR 2024 spotlight,https://openreview.net/pdf?id=zMvMwNvs4R
ICLR,2024,cads_unleashing_the_diversity_of_diffusion_models_through_conditionannealed_sampling__a3979a27.pdf,CADS: Unleashing the Diversity of Diffusion Models through Condition-Annealed Sampling,"Seyedmorteza Sadat, Jakob Buhmann, Derek Bradley, Otmar Hilliges, Romann M. Weber",ICLR 2024 spotlight,https://openreview.net/pdf?id=zMoNrajk2X
ICLR,2024,protein_discovery_with_discrete_walkjump_sampling__e2c24037.pdf,Protein Discovery with Discrete Walk-Jump Sampling,"Nathan C. Frey, Dan Berenberg, Karina Zadorozhny, Joseph Kleinhenz, Julien Lafrance-Vanasse, Isidro Hotzel, Yan Wu, Stephen Ra, Richard Bonneau, Kyunghyun Cho, Andreas Loukas, Vladimir Gligorijevic, Saeed Saremi",ICLR 2024 oral,https://openreview.net/pdf?id=zMPHKOmQNb
ICLR,2024,setcse_set_operations_using_contrastive_learning_of_sentence_embeddings__b11bec6e.pdf,SetCSE: Set Operations using Contrastive Learning of Sentence Embeddings,Kang Liu,ICLR 2024 poster,https://openreview.net/pdf?id=zEHGSN8Hy8
ICLR,2024,agentbench_evaluating_llms_as_agents__e2fbb10d.pdf,AgentBench: Evaluating LLMs as Agents,"Xiao Liu, Hao Yu, Hanchen Zhang, Yifan Xu, Xuanyu Lei, Hanyu Lai, Yu Gu, Hangliang Ding, Kaiwen Men, Kejuan Yang, Shudan Zhang, Xiang Deng, Aohan Zeng, Zhengxiao Du, Chenhui Zhang, Sheng Shen, Tianjun Zhang, Yu Su, Huan Sun, Minlie Huang, Yuxiao Dong, Jie Tang",ICLR 2024 poster,https://openreview.net/pdf?id=zAdUB0aCTQ
ICLR,2024,mathcoder_seamless_code_integration_in_llms_for_enhanced_mathematical_reasoning__6ea7aab6.pdf,MathCoder: Seamless Code Integration in LLMs for Enhanced Mathematical Reasoning,"Ke Wang, Houxing Ren, Aojun Zhou, Zimu Lu, Sichun Luo, Weikang Shi, Renrui Zhang, Linqi Song, Mingjie Zhan, Hongsheng Li",ICLR 2024 poster,https://openreview.net/pdf?id=z8TW0ttBPp
ICLR,2024,perceptual_scales_predicted_by_fisher_information_metrics__2b1c5225.pdf,Perceptual Scales Predicted by Fisher Information Metrics,"Jonathan Vacher, Pascal Mamassian",ICLR 2024 poster,https://openreview.net/pdf?id=z7K2faBrDG
ICLR,2024,an_efficient_testerlearner_for_halfspaces__ccf8e45b.pdf,An Efficient Tester-Learner for Halfspaces,"Aravind Gollakota, Adam Klivans, Konstantinos Stavropoulos, Arsen Vasilyan",ICLR 2024 poster,https://openreview.net/pdf?id=z6n1fKMMC1
ICLR,2024,byzantine_robust_cooperative_multiagent_reinforcement_learning_as_a_bayesian_game__9fee6f7b.pdf,Byzantine Robust Cooperative Multi-Agent Reinforcement Learning as a Bayesian Game,"Simin Li, Jun Guo, Jingqiao Xiu, Ruixiao Xu, Xin Yu, Jiakai Wang, Aishan Liu, Yaodong Yang, Xianglong Liu",ICLR 2024 poster,https://openreview.net/pdf?id=z6KS9D1dxt
ICLR,2024,pretraining_with_random_orthogonal_projection_image_modeling__13f80bf2.pdf,Pre-training with Random Orthogonal Projection Image Modeling,"Maryam Haghighat, Peyman Moghadam, Shaheer Mohamed, Piotr Koniusz",ICLR 2024 spotlight,https://openreview.net/pdf?id=z4Hcegjzph
ICLR,2024,revisit_and_outstrip_entity_alignment_a_perspective_of_generative_models__1efad6c5.pdf,Revisit and Outstrip Entity Alignment: A Perspective of Generative Models,"Lingbing Guo, Zhuo Chen, Jiaoyan Chen, Yin Fang, Wen Zhang, Huajun Chen",ICLR 2024 poster,https://openreview.net/pdf?id=z3dfuRcGAK
ICLR,2024,massively_scalable_inverse_reinforcement_learning_in_google_maps__f1564375.pdf,Massively Scalable Inverse Reinforcement Learning in Google Maps,"Matt Barnes, Matthew Abueg, Oliver F. Lange, Matt Deeds, Jason Trader, Denali Molitor, Markus Wulfmeier, Shawn O'Banion",ICLR 2024 spotlight,https://openreview.net/pdf?id=z3L59iGALM
ICLR,2024,matcher_segment_anything_with_one_shot_using_allpurpose_feature_matching__a8d9d304.pdf,Matcher: Segment Anything with One Shot Using All-Purpose Feature Matching,"Yang Liu, Muzhi Zhu, Hengtao Li, Hao Chen, Xinlong Wang, Chunhua Shen",ICLR 2024 poster,https://openreview.net/pdf?id=yzRXdhk2he
ICLR,2024,generating_pragmatic_examples_to_train_neural_program_synthesizers__18a886ea.pdf,Generating Pragmatic Examples to Train Neural Program Synthesizers,"Saujas Vaduguru, Daniel Fried, Yewen Pu",ICLR 2024 poster,https://openreview.net/pdf?id=yxKZGQLzOP
ICLR,2024,empirical_analysis_of_model_selection_for_heterogeneous_causal_effect_estimation__3cd64f4b.pdf,Empirical Analysis of Model Selection for Heterogeneous Causal Effect Estimation,"Divyat Mahajan, Ioannis Mitliagkas, Brady Neal, Vasilis Syrgkanis",ICLR 2024 spotlight,https://openreview.net/pdf?id=yuy6cGt3KL
ICLR,2024,a_quadratic_synchronization_rule_for_distributed_deep_learning__b5b21607.pdf,A Quadratic Synchronization Rule for Distributed Deep Learning,"Xinran Gu, Kaifeng Lyu, Sanjeev Arora, Jingzhao Zhang, Longbo Huang",ICLR 2024 poster,https://openreview.net/pdf?id=yroyhkhWS6
ICLR,2024,equivariant_matrix_function_neural_networks__473dfc4b.pdf,Equivariant Matrix Function Neural Networks,"Ilyes Batatia, Lars Leon Schaaf, Gabor Csanyi, Christoph Ortner, Felix Andreas Faber",ICLR 2024 spotlight,https://openreview.net/pdf?id=yrgQdA5NkI
ICLR,2024,in_defense_of_parameter_sharing_for_modelcompression__c8b71652.pdf,In defense of parameter sharing for model-compression,"Aditya Desai, Anshumali Shrivastava",ICLR 2024 poster,https://openreview.net/pdf?id=ypAT2ixD4X
ICLR,2024,image_translation_as_diffusion_visual_programmers__b0e09d57.pdf,Image Translation as Diffusion Visual Programmers,"Cheng Han, James Chenhao Liang, Qifan Wang, MAJID RABBANI, Sohail Dianat, Raghuveer Rao, Ying Nian Wu, Dongfang Liu",ICLR 2024 poster,https://openreview.net/pdf?id=yozwqhIHXj
ICLR,2024,achieving_fairness_in_multiagent_mdp_using_reinforcement_learning__9703fdf6.pdf,Achieving Fairness in Multi-Agent MDP Using Reinforcement Learning,"Peizhong Ju, Arnob Ghosh, Ness Shroff",ICLR 2024 poster,https://openreview.net/pdf?id=yoVq2BGQdP
ICLR,2024,consistency_trajectory_models_learning_probability_flow_ode_trajectory_of_diffusion__547ef776.pdf,Consistency Trajectory Models: Learning Probability Flow ODE Trajectory of Diffusion,"Dongjun Kim, Chieh-Hsin Lai, Wei-Hsiang Liao, Naoki Murata, Yuhta Takida, Toshimitsu Uesaka, Yutong He, Yuki Mitsufuji, Stefano Ermon",ICLR 2024 poster,https://openreview.net/pdf?id=ymjI8feDTD
ICLR,2024,image_background_serves_as_good_proxy_for_outofdistribution_data__f3d7387c.pdf,Image Background Serves as Good Proxy for Out-of-distribution Data,Sen Pei,ICLR 2024 poster,https://openreview.net/pdf?id=ym0ubZrsmm
ICLR,2024,pretraining_and_finetuning_generative_flow_networks__befaeb46.pdf,Pre-Training and Fine-Tuning Generative Flow Networks,"Ling Pan, Moksh Jain, Kanika Madan, Yoshua Bengio",ICLR 2024 spotlight,https://openreview.net/pdf?id=ylhiMfpqkm
ICLR,2024,incentivized_truthful_communication_for_federated_bandits__7a3aa42a.pdf,Incentivized Truthful Communication for Federated Bandits,"Zhepei Wei, Chuanhao Li, Tianze Ren, Haifeng Xu, Hongning Wang",ICLR 2024 poster,https://openreview.net/pdf?id=ykEixGIJYb
ICLR,2024,chain_of_logconcave_markov_chains__e1cd3ce0.pdf,Chain of Log-Concave Markov Chains,"Saeed Saremi, Ji Won Park, Francis Bach",ICLR 2024 poster,https://openreview.net/pdf?id=yiMB2DOjsR
ICLR,2024,vdc_versatile_data_cleanser_based_on_visuallinguistic_inconsistency_by_multimodal_large_language_models__7d42fae7.pdf,VDC: Versatile Data Cleanser based on Visual-Linguistic Inconsistency by Multimodal Large Language Models,"Zihao Zhu, Mingda Zhang, Shaokui Wei, Bingzhe Wu, Baoyuan Wu",ICLR 2024 poster,https://openreview.net/pdf?id=ygxTuVz9eU
ICLR,2024,varianceenlarged_poisson_learning_for_graphbased_semisupervised_learning_with_extremely_sparse_labeled_data__f29e476b.pdf,Variance-enlarged Poisson Learning for Graph-based Semi-Supervised Learning with Extremely Sparse Labeled Data,"Xiong Zhou, Xianming Liu, Hao Yu, Jialiang Wang, Zeke Xie, Junjun Jiang, Xiangyang Ji",ICLR 2024 poster,https://openreview.net/pdf?id=yeeVBMDAwy
