Conference,Year,Filename,Title,Authors,Category,PDF_URL
ICML,2018,improved_regret_bounds_for_thompson_sampling_in_linear_quadratic_control_problems__5aa499a9.pdf,Improved Regret Bounds for Thompson Sampling in Linear Quadratic Control Problems,"Marc Abeille, Alessandro Lazaric",None,http://proceedings.mlr.press/v80/abeille18a/abeille18a.pdf
ICML,2018,state_abstractions_for_lifelong_reinforcement_learning__59c9f121.pdf,State Abstractions for Lifelong Reinforcement Learning,"David Abel, Dilip Arumugam, Lucas Lehnert, Michael Littman",None,http://proceedings.mlr.press/v80/abel18a/abel18a.pdf
ICML,2018,policy_and_value_transfer_in_lifelong_reinforcement_learning__ce371708.pdf,Policy and Value Transfer in Lifelong Reinforcement Learning,"David Abel, Yuu Jinnai, Sophie Yue Guo, George Konidaris, Michael Littman",None,http://proceedings.mlr.press/v80/abel18b/abel18b.pdf
ICML,2018,inspectre_privately_estimating_the_unseen__062de592.pdf,INSPECTRE: Privately Estimating the Unseen,"Jayadev Acharya, Gautam Kamath, Ziteng Sun, Huanyu Zhang",None,http://proceedings.mlr.press/v80/acharya18a/acharya18a.pdf
ICML,2018,learning_representations_and_generative_models_for_3d_point_clouds__ca81eff7.pdf,Learning Representations and Generative Models for 3D Point Clouds,"Panos Achlioptas, Olga Diamanti, Ioannis Mitliagkas, Leonidas Guibas",None,http://proceedings.mlr.press/v80/achlioptas18a/achlioptas18a.pdf
ICML,2018,discovering_interpretable_representations_for_both_deep_generative_and_discriminative_models__a3971d14.pdf,Discovering Interpretable Representations for Both Deep Generative and Discriminative Models,"Tameem Adel, Zoubin Ghahramani, Adrian Weller",None,http://proceedings.mlr.press/v80/adel18a/adel18a.pdf
ICML,2018,a_reductions_approach_to_fair_classification__7be7a16d.pdf,A Reductions Approach to Fair Classification,"Alekh Agarwal, Alina Beygelzimer, Miroslav Dudik, John Langford, Hanna Wallach",None,http://proceedings.mlr.press/v80/agarwal18a/agarwal18a.pdf
ICML,2018,accelerated_spectral_ranking__8202494b.pdf,Accelerated Spectral Ranking,"Arpit Agarwal, Prathamesh Patil, Shivani Agarwal",None,http://proceedings.mlr.press/v80/agarwal18b/agarwal18b.pdf
ICML,2018,mission_ultra_largescale_feature_selection_using_countsketches__0e6515c9.pdf,MISSION: Ultra Large-Scale Feature Selection using Count-Sketches,"Amirali Aghazadeh, Ryan Spring, Daniel Lejeune, Gautam Dasarathy, Anshumali Shrivastava,  baraniuk",None,http://proceedings.mlr.press/v80/aghazadeh18a/aghazadeh18a.pdf
ICML,2018,minimal_imap_mcmc_for_scalable_structure_discovery_in_causal_dag_models__4589452d.pdf,Minimal I-MAP MCMC for Scalable Structure Discovery in Causal DAG Models,"Raj Agrawal, Caroline Uhler, Tamara Broderick",None,http://proceedings.mlr.press/v80/agrawal18a/agrawal18a.pdf
