Conference,Year,Filename,Title,Authors,Category,PDF_URL
ICLR,2021,contextual_transformation_networks_for_online_continual_learning__45744de5.pdf,Contextual Transformation Networks for Online Continual Learning,"Quang Pham, Chenghao Liu, Doyen Sahoo, Steven HOI",Accept (Poster),https://openreview.net/pdf?id=zx_uX-BO7CH
ICLR,2021,retrievalaugmented_generation_for_code_summarization_via_hybrid_gnn__280f23ff.pdf,Retrieval-Augmented Generation for Code Summarization via Hybrid GNN,"Shangqing Liu, Yu Chen, Xiaofei Xie, Jing Kai Siow, Yang Liu",Accept (Spotlight),https://openreview.net/pdf?id=zv-typ1gPxA
ICLR,2021,behavioral_cloning_from_noisy_demonstrations__9197a352.pdf,Behavioral Cloning from Noisy Demonstrations,"Fumihiro Sasaki, Ryota Yamashina",Accept (Spotlight),https://openreview.net/pdf?id=zrT3HcsWSAt
ICLR,2021,approximate_nearest_neighbor_negative_contrastive_learning_for_dense_text_retrieval__8bc6a935.pdf,Approximate Nearest Neighbor Negative Contrastive Learning for Dense Text Retrieval,"Lee Xiong, Chenyan Xiong, Ye Li, Kwok-Fung Tang, Jialin Liu, Paul N. Bennett, Junaid Ahmed, Arnold Overwijk",Accept (Poster),https://openreview.net/pdf?id=zeFrfgyZln
ICLR,2021,fast_geometric_projections_for_local_robustness_certification__5f9779cc.pdf,Fast Geometric Projections for Local Robustness Certification,"Aymeric Fromherz, Klas Leino, Matt Fredrikson, Bryan Parno, Corina Pasareanu",Accept (Spotlight),https://openreview.net/pdf?id=zWy1uxjDdZJ
ICLR,2021,improving_adversarial_robustness_via_channelwise_activation_suppressing__7f3a616f.pdf,Improving Adversarial Robustness via Channel-wise Activation Suppressing,"Yang Bai, Yuyuan Zeng, Yong Jiang, Shu-Tao Xia, Xingjun Ma, Yisen Wang",Accept (Spotlight),https://openreview.net/pdf?id=zQTezqCCtNx
ICLR,2021,fuzzy_tiling_activations_a_simple_approach_to_learning_sparse_representations_online__b9b57543.pdf,Fuzzy Tiling Activations: A Simple Approach to Learning Sparse Representations Online,"Yangchen Pan, Kirby Banman, Martha White",Accept (Poster),https://openreview.net/pdf?id=zElset1Klrp
ICLR,2021,gan_steerability_without_optimization___e91ea6da.pdf,"GAN ""Steerability"" without optimization ","Nurit Spingarn, Ron Banner, Tomer Michaeli",Accept (Spotlight),https://openreview.net/pdf?id=zDy_nQCXiIj
ICLR,2021,statistical_inference_for_individual_fairness__15e51cd6.pdf,Statistical inference for individual fairness,"Subha Maity, Songkai Xue, Mikhail Yurochkin, Yuekai Sun",Accept (Poster),https://openreview.net/pdf?id=z9k8BWL-_2u
ICLR,2021,more_or_less_when_and_how_to_build_convolutional_neural_network_ensembles__0c87181a.pdf,More or Less: When and How to Build Convolutional Neural Network Ensembles,"Abdul Wasay, Stratos Idreos",Accept (Poster),https://openreview.net/pdf?id=z5Z023VBmDZ
ICLR,2021,you_only_need_adversarial_supervision_for_semantic_image_synthesis__869b7e32.pdf,You Only Need Adversarial Supervision for Semantic Image Synthesis,"Edgar Schönfeld, Vadim Sushko, Dan Zhang, Juergen Gall, Bernt Schiele, Anna Khoreva",Accept (Poster),https://openreview.net/pdf?id=yvQKLaqNE6M
ICLR,2021,regularization_matters_in_policy_optimization__an_empirical_study_on_continuous_control__b5a18819.pdf,Regularization Matters in Policy Optimization - An Empirical Study on Continuous Control,"Zhuang Liu, Xuanlin Li, Bingyi Kang, Trevor Darrell",Accept (Spotlight),https://openreview.net/pdf?id=yr1mzrH3IC
ICLR,2021,learning_hyperbolic_representations_of_topological_features__48d5b315.pdf,Learning Hyperbolic Representations of Topological Features,"Panagiotis Kyriakis, Iordanis Fostiropoulos, Paul Bogdan",Accept (Poster),https://openreview.net/pdf?id=yqPnIRhHtZv
ICLR,2021,image_gans_meet_differentiable_rendering_for_inverse_graphics_and_interpretable_3d_neural_rendering__91038f7e.pdf,Image GANs meet Differentiable Rendering for Inverse Graphics and Interpretable 3D Neural Rendering,"Yuxuan Zhang, Wenzheng Chen, Huan Ling, Jun Gao, Yinan Zhang, Antonio Torralba, Sanja Fidler",Accept (Oral),https://openreview.net/pdf?id=yWkP7JuHX1
ICLR,2021,does_enhanced_shape_bias_improve_neural_network_robustness_to_common_corruptions__2f68058f.pdf,Does enhanced shape bias improve neural network robustness to common corruptions?,"Chaithanya Kumar Mummadi, Ranjitha Subramaniam, Robin Hutmacher, Julien Vitay, Volker Fischer, Jan Hendrik Metzen",Accept (Poster),https://openreview.net/pdf?id=yUxUNaj2Sl
ICLR,2021,bustle_bottomup_program_synthesis_through_learningguided_exploration__bdd71940.pdf,BUSTLE: Bottom-Up Program Synthesis Through Learning-Guided Exploration,"Augustus Odena, Kensen Shi, David Bieber, Rishabh Singh, Charles Sutton, Hanjun Dai",Accept (Spotlight),https://openreview.net/pdf?id=yHeg4PbFHh
ICLR,2021,semisupervised_keypoint_localization__c1b9cd7d.pdf,Semi-supervised Keypoint Localization,"Olga Moskvyak, Frederic Maire, Feras Dayoub, Mahsa Baktashmotlagh",Accept (Poster),https://openreview.net/pdf?id=yFJ67zTeI2
ICLR,2021,private_image_reconstruction_from_system_side_channels_using_generative_models__5589f7cf.pdf,Private Image Reconstruction from System Side Channels Using Generative Models,"Yuanyuan Yuan, Shuai Wang, Junping Zhang",Accept (Poster),https://openreview.net/pdf?id=y06VOYLcQXa
ICLR,2021,iept_instancelevel_and_episodelevel_pretext_tasks_for_fewshot_learning__00ebc2f8.pdf,IEPT: Instance-Level and Episode-Level Pretext Tasks for Few-Shot Learning,"Manli Zhang, Jianhong Zhang, Zhiwu Lu, Tao Xiang, Mingyu Ding, Songfang Huang",Accept (Poster),https://openreview.net/pdf?id=xzqLpqRzxLq
ICLR,2021,correcting_experience_replay_for_multiagent_communication__25cf823b.pdf,Correcting experience replay for multi-agent communication,"Sanjeevan Ahilan, Peter Dayan",Accept (Spotlight),https://openreview.net/pdf?id=xvxPuCkCNPO
ICLR,2021,randomized_automatic_differentiation__86994540.pdf,Randomized Automatic Differentiation,"Deniz Oktay, Nick McGreivy, Joshua Aduol, Alex Beatson, Ryan P Adams",Accept (Oral),https://openreview.net/pdf?id=xpx9zj7CUlY
ICLR,2021,selfsupervised_visual_reinforcement_learning_with_objectcentric_representations__843718c7.pdf,Self-supervised Visual Reinforcement Learning with Object-centric Representations,"Andrii Zadaianchuk, Maximilian Seitzer, Georg Martius",Accept (Spotlight),https://openreview.net/pdf?id=xppLmXCbOw1
ICLR,2021,rethinking_embedding_coupling_in_pretrained_language_models__722b2004.pdf,Rethinking Embedding Coupling in Pre-trained Language Models,"Hyung Won Chung, Thibault Fevry, Henry Tsai, Melvin Johnson, Sebastian Ruder",Accept (Poster),https://openreview.net/pdf?id=xpFFI_NtgpW
ICLR,2021,multiscale_score_matching_for_outofdistribution_detection__950062f4.pdf,Multiscale Score Matching for Out-of-Distribution Detection,"Ahsan Mahmood, Junier Oliva, Martin Andreas Styner",Accept (Poster),https://openreview.net/pdf?id=xoHdgbQJohv
ICLR,2021,clairvoyance_a_pipeline_toolkit_for_medical_time_series__efeff7a9.pdf,Clairvoyance: A Pipeline Toolkit for Medical Time Series,"Daniel Jarrett, Jinsung Yoon, Ioana Bica, Zhaozhi Qian, Ari Ercole, Mihaela van der Schaar",Accept (Poster),https://openreview.net/pdf?id=xnC8YwKUE3k
ICLR,2021,entropic_gradient_descent_algorithms_and_wide_flat_minima__f66f8bbf.pdf,Entropic gradient descent algorithms and wide flat minima,"Fabrizio Pittorino, Carlo Lucibello, Christoph Feinauer, Gabriele Perugini, Carlo Baldassi, Elizaveta Demyanenko, Riccardo Zecchina",Accept (Poster),https://openreview.net/pdf?id=xjXg0bnoDmS
ICLR,2021,on_dyadic_fairness_exploring_and_mitigating_bias_in_graph_connections__911af641.pdf,On Dyadic Fairness: Exploring and Mitigating Bias in Graph Connections,"Peizhao Li, Yifei Wang, Han Zhao, Pengyu Hong, Hongfu Liu",Accept (Poster),https://openreview.net/pdf?id=xgGS6PmzNq6
ICLR,2021,can_a_fruit_fly_learn_word_embeddings__1356fdf8.pdf,Can a Fruit Fly Learn Word Embeddings?,"Yuchen Liang, Chaitanya Ryali, Benjamin Hoover, Leopold Grinberg, Saket Navlakha, Mohammed J Zaki, Dmitry Krotov",Accept (Poster),https://openreview.net/pdf?id=xfmSoxdxFCG
ICLR,2021,isotropy_in_the_contextual_embedding_space_clusters_and_manifolds__15360c59.pdf,Isotropy in the Contextual Embedding Space: Clusters and Manifolds,"Xingyu Cai, Jiaji Huang, Yuchen Bian, Kenneth Church",Accept (Poster),https://openreview.net/pdf?id=xYGNO86OWDH
ICLR,2021,lambdanetworks_modeling_longrange_interactions_without_attention__ae248723.pdf,LambdaNetworks: Modeling long-range Interactions without Attention,Irwan Bello,Accept (Spotlight),https://openreview.net/pdf?id=xTJEN-ggl1b
ICLR,2021,influence_functions_in_deep_learning_are_fragile__ec2e5ae7.pdf,Influence Functions in Deep Learning Are Fragile,"Samyadeep Basu, Phil Pope, Soheil Feizi",Accept (Poster),https://openreview.net/pdf?id=xHKVVHGDOEk
ICLR,2021,chipnet_budgetaware_pruning_with_heaviside_continuous_approximations__82d4b914.pdf,ChipNet: Budget-Aware Pruning with Heaviside Continuous Approximations,"Rishabh Tiwari, Udbhav Bamba, Arnav Chavan, Deepak Gupta",Accept (Poster),https://openreview.net/pdf?id=xCxXwTzx4L1
ICLR,2021,plasticinelab_a_softbody_manipulation_benchmark_with_differentiable_physics__2766a54f.pdf,PlasticineLab: A Soft-Body Manipulation Benchmark with Differentiable Physics,"Zhiao Huang, Yuanming Hu, Tao Du, Siyuan Zhou, Hao Su, Joshua B. Tenenbaum, Chuang Gan",Accept (Spotlight),https://openreview.net/pdf?id=xCcdBRQEDW
ICLR,2021,learning_subgoal_representations_with_slow_dynamics__2ceef4b9.pdf,Learning Subgoal Representations with Slow Dynamics,"Siyuan Li, Lulu Zheng, Jianhao Wang, Chongjie Zhang",Accept (Poster),https://openreview.net/pdf?id=wxRwhSdORKG
ICLR,2021,incorporating_symmetry_into_deep_dynamics_models_for_improved_generalization__f0f7671d.pdf,Incorporating Symmetry into Deep Dynamics Models for Improved Generalization,"Rui Wang, Robin Walters, Rose Yu",Accept (Poster),https://openreview.net/pdf?id=wta_8Hx2KD
ICLR,2021,grounded_language_learning_fast_and_slow__8ddda257.pdf,Grounded Language Learning Fast and Slow,"Felix Hill, Olivier Tieleman, Tamara von Glehn, Nathaniel Wong, Hamza Merzic, Stephen Clark",Accept (Spotlight),https://openreview.net/pdf?id=wpSWuz_hyqA
ICLR,2021,a_temporal_kernel_approach_for_deep_learning_with_continuoustime_information__64356298.pdf,A Temporal Kernel Approach for Deep Learning with Continuous-time Information,"Da Xu, Chuanwei Ruan, Evren Korpeoglu, Sushant Kumar, Kannan Achan",Accept (Poster),https://openreview.net/pdf?id=whE31dn74cL
ICLR,2021,growing_efficient_deep_networks_by_structured_continuous_sparsification__ff3b2f7f.pdf,Growing Efficient Deep Networks by Structured Continuous Sparsification,"Xin Yuan, Pedro Henrique Pamplona Savarese, Michael Maire",Accept (Oral),https://openreview.net/pdf?id=wb3wxCObbRT
ICLR,2021,watchandhelp_a_challenge_for_social_perception_and_humanai_collaboration__912356ee.pdf,Watch-And-Help: A Challenge for Social Perception and Human-AI Collaboration,"Xavier Puig, Tianmin Shu, Shuang Li, Zilin Wang, Yuan-Hong Liao, Joshua B. Tenenbaum, Sanja Fidler, Antonio Torralba",Accept (Spotlight),https://openreview.net/pdf?id=w_7JMpGZRh0
ICLR,2021,a_diffusion_theory_for_deep_learning_dynamics_stochastic_gradient_descent_exponentially_favors_flat_minima__a757281a.pdf,A Diffusion Theory For Deep Learning Dynamics: Stochastic Gradient Descent Exponentially Favors Flat Minima,"Zeke Xie, Issei Sato, Masashi Sugiyama",Accept (Poster),https://openreview.net/pdf?id=wXgk_iCiYGo
ICLR,2021,mongoose_a_learnable_lsh_framework_for_efficient_neural_network_training__6ae87868.pdf,MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training,"Beidi Chen, Zichang Liu, Binghui Peng, Zhaozhuo Xu, Jonathan Lingjie Li, Tri Dao, Zhao Song, Anshumali Shrivastava, Christopher Re",Accept (Oral),https://openreview.net/pdf?id=wWK7yXkULyh
