Conference,Year,Filename,Title,Authors,Category,PDF_URL
ICML,2022,pacbayesian_bounds_on_rateefficient_classifiers__b0a18acf.pdf,PAC-Bayesian Bounds on Rate-Efficient Classifiers,"Alhabib Abbas, Yiannis Andreopoulos",None,https://proceedings.mlr.press/v162/abbas22a/abbas22a.pdf
ICML,2022,sharpmaml_sharpnessaware_modelagnostic_meta_learning__86d695ba.pdf,Sharp-MAML: Sharpness-Aware Model-Agnostic Meta Learning,"Momin Abbas, Quan Xiao, Lisha Chen, Pin-Yu Chen, Tianyi Chen",None,https://proceedings.mlr.press/v162/abbas22b/abbas22b.pdf
ICML,2022,an_initial_alignment_between_neural_network_and_target_is_needed_for_gradient_descent_to_learn__c40605bd.pdf,An Initial Alignment between Neural Network and Target is Needed for Gradient Descent to Learn,"Emmanuel Abbe, Elisabetta Cornacchia, Jan Hazla, Christopher Marquis",None,https://proceedings.mlr.press/v162/abbe22a/abbe22a.pdf
ICML,2022,active_sampling_for_minmax_fairness__75a3b121.pdf,Active Sampling for Min-Max Fairness,"Jacob D Abernethy, Pranjal Awasthi, Matthäus Kleindessner, Jamie Morgenstern, Chris Russell, Jie Zhang",None,https://proceedings.mlr.press/v162/abernethy22a/abernethy22a.pdf
ICML,2022,meaningfully_debugging_model_mistakes_using_conceptual_counterfactual_explanations__7436b12a.pdf,Meaningfully debugging model mistakes using conceptual counterfactual explanations,"Abubakar Abid, Mert Yuksekgonul, James Zou",None,https://proceedings.mlr.press/v162/abid22a/abid22a.pdf
ICML,2022,batched_dueling_bandits__ea294632.pdf,Batched Dueling Bandits,"Arpit Agarwal, Rohan Ghuge, Viswanath Nagarajan",None,https://proceedings.mlr.press/v162/agarwal22a/agarwal22a.pdf
ICML,2022,hierarchical_shrinkage_improving_the_accuracy_and_interpretability_of_treebased_models__22dc59b9.pdf,Hierarchical Shrinkage: Improving the accuracy and interpretability of tree-based models.,"Abhineet Agarwal, Yan Shuo Tan, Omer Ronen, Chandan Singh, Bin Yu",None,https://proceedings.mlr.press/v162/agarwal22b/agarwal22b.pdf
ICML,2022,deep_equilibrium_networks_are_sensitive_to_initialization_statistics__dffed8ac.pdf,Deep equilibrium networks are sensitive to initialization statistics,"Atish Agarwala, Samuel S Schoenholz",None,https://proceedings.mlr.press/v162/agarwala22a/agarwala22a.pdf
ICML,2022,learning_of_clusterbased_feature_importance_for_electronic_health_record_timeseries__750eedbd.pdf,Learning of Cluster-based Feature Importance for Electronic Health Record Time-series,"Henrique Aguiar, Mauro Santos, Peter Watkinson, Tingting Zhu",None,https://proceedings.mlr.press/v162/aguiar22a/aguiar22a.pdf
ICML,2022,on_the_convergence_of_the_shapley_value_in_parametric_bayesian_learning_games__145c4c7e.pdf,On the Convergence of the Shapley Value in Parametric Bayesian Learning Games,"Lucas Agussurja, Xinyi Xu, Bryan Kian Hsiang Low",None,https://proceedings.mlr.press/v162/agussurja22a/agussurja22a.pdf
ICML,2022,individual_preference_stability_for_clustering__8473b975.pdf,Individual Preference Stability for Clustering,"Saba Ahmadi, Pranjal Awasthi, Samir Khuller, Matthäus Kleindessner, Jamie Morgenstern, Pattara Sukprasert, Ali Vakilian",None,https://proceedings.mlr.press/v162/ahmadi22a/ahmadi22a.pdf
