Conference,Year,Filename,Title,Authors,Category,PDF_URL
AAAI,2016,on_the_effectiveness_of_linear_models_for_oneclass_collaborative_filtering__512830e0.pdf,On the Effectiveness of Linear Models for One-Class Collaborative Filtering,"Suvash Sedhain, Aditya Menon, Scott Sanner, Darius Braziunas",Papers,https://cdn.aaai.org/ojs/9991/9991-13-13519-1-2-20201228.pdf
AAAI,2016,college_towns_vacation_spots_and_tech_hubs_using_geosocial_media_to_model_and_compare_locations__afb321a8.pdf,"College Towns, Vacation Spots, and Tech Hubs: Using Geo-Social Media to Model and Compare Locations","Hancheng Ge, James Caverlee",Papers,https://cdn.aaai.org/ojs/9989/9989-13-13517-1-2-20201228.pdf
AAAI,2016,commonsense_in_parts_mining_partwhole_relations_from_the_web_and_image_tags__13ea8816.pdf,Commonsense in Parts: Mining Part-Whole Relations from the Web and Image Tags,"Niket Tandon, Charles Hariman, Jacopo Urbani, Anna Rohrbach, Marcus Rohrbach, Gerhard Weikum",Papers,https://cdn.aaai.org/ojs/9992/9992-13-13520-1-2-20201228.pdf
AAAI,2016,columnoriented_datalog_materialization_for_large_knowledge_graphs__02b50be7.pdf,Column-Oriented Datalog Materialization for Large Knowledge Graphs,"Jacopo Urbani, Ceriel Jacobs, Markus Krötzsch",Papers,https://cdn.aaai.org/ojs/9993/9993-13-13521-1-2-20201228.pdf
AAAI,2016,understanding_emerging_spatial_entities__15e7ed85.pdf,Understanding Emerging Spatial Entities,"Jinyoung Yeo, Jin-woo Park, Seung-won Hwang",Papers,https://cdn.aaai.org/ojs/9990/9990-13-13518-1-2-20201228.pdf
AAAI,2016,inferring_a_personalized_next_pointofinterest_recommendation_model_with_latent_behavior_patterns__afcaf305.pdf,Inferring a Personalized Next Point-of-Interest Recommendation Model with Latent Behavior Patterns,"Jing He, Xin Li, Lejian Liao, Dandan Song, William Cheung",Papers,https://cdn.aaai.org/ojs/9994/9994-13-13522-1-2-20201228.pdf
AAAI,2016,a_scalable_framework_to_choose_sellers_in_emarketplaces_using_pomdps__c600004c.pdf,A Scalable Framework to Choose Sellers in E-Marketplaces Using POMDPs,"Athirai Irissappane, Frans A. Oliehoek, Jie Zhang",Papers,https://cdn.aaai.org/ojs/9995/9995-13-13523-1-2-20201228.pdf
AAAI,2016,claimeval_integrated_and_flexible_framework_for_claim_evaluation_using_credibility_of_sources__f95745d7.pdf,ClaimEval: Integrated and Flexible Framework for Claim Evaluation Using Credibility of Sources,"Mehdi Samadi, Partha Talukdar, Manuela Veloso, Manuel Blum",Papers,https://cdn.aaai.org/ojs/9996/9996-13-13524-1-2-20201228.pdf
AAAI,2016,robust_text_classification_in_the_presence_of_confounding_bias__b41bbbcb.pdf,Robust Text Classification in the Presence of Confounding Bias,"Virgile Landeiro, Aron Culotta",Papers,https://cdn.aaai.org/ojs/9997/9997-13-13525-1-2-20201228.pdf
AAAI,2016,predicting_icu_mortality_risk_by_grouping_temporal_trends_from_a_multivariate_panel_of_physiologic_measurements__edbfd70b.pdf,Predicting ICU Mortality Risk by Grouping Temporal Trends from a Multivariate Panel of Physiologic Measurements,"Yuan Luo, Yu Xin, Rohit Joshi, Leo Celi, Peter Szolovits",Papers,https://cdn.aaai.org/ojs/9998/9998-13-13526-1-2-20201228.pdf
AAAI,2016,survival_prediction_by_an_integrated_learning_criterion_on_intermittently_varying_healthcare_data__b1acbbdb.pdf,Survival Prediction by an Integrated Learning Criterion on Intermittently Varying Healthcare Data,"Jianfei Zhang, Lifei Chen, Alain Vanasse, Josiane Courteau, Shengrui Wang",Papers,https://cdn.aaai.org/ojs/9999/9999-13-13527-1-2-20201228.pdf
AAAI,2016,fortune_teller_predicting_your_career_path__95c3f0bf.pdf,Fortune Teller: Predicting Your Career Path,"Ye Liu, Luming Zhang, Liqiang Nie, Yan Yan, David Rosenblum",Papers,https://cdn.aaai.org/ojs/9969/9969-13-13497-1-2-20201228.pdf
