Conference,Year,Filename,Title,Authors,Category,PDF_URL
NeurIPS,2024,microadam_accurate_adaptive_optimization_with_low_space_overhead_and_provable_convergence__809f9339.pdf,MicroAdam: Accurate Adaptive Optimization with Low Space Overhead and Provable Convergence,"Ionut-Vlad Modoranu, Mher Safaryan, Grigory Malinovsky, Eldar Kurtić, Thomas Robert, Peter Richtarik, Dan Alistarh",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/000f947dcaff8fbffcc3f53a1314f358-Paper-Conference.pdf
NeurIPS,2024,gita_graph_to_visual_and_textual_integration_for_visionlanguage_graph_reasoning__c4177005.pdf,GITA: Graph to Visual and Textual Integration for Vision-Language Graph Reasoning,"Yanbin Wei, Shuai Fu, Weisen Jiang, Zejian Zhang, Zhixiong Zeng, Qi Wu, James Kwok, Yu Zhang",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/00295cede6e1600d344b5cd6d9fd4640-Paper-Conference.pdf
NeurIPS,2024,how_does_pde_order_affect_the_convergence_of_pinns__7cfb59b8.pdf,How does PDE order affect the convergence of PINNs?,"Chang hoon Song, Yesom Park, Myungjoo Kang",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/00532321a253959cedc4f971b5524131-Paper-Conference.pdf
NeurIPS,2024,fair_wasserstein_coresets__ba1b5fb1.pdf,Fair Wasserstein Coresets,"Zikai Xiong, Niccolo Dalmasso, Shubham Sharma, Freddy Lecue, Daniele Magazzeni, Vamsi Potluru, Tucker Balch, Manuela Veloso",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/005413e90d003d13886019607b037f52-Paper-Conference.pdf
NeurIPS,2024,improved_regret_for_bandit_convex_optimization_with_delayed_feedback__636b049e.pdf,Improved Regret for Bandit Convex Optimization with Delayed Feedback,"Yuanyu Wan, Chang Yao, Mingli Song, Lijun Zhang",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/00616a2d48f5716f3d6f783491149364-Paper-Conference.pdf
NeurIPS,2024,enhancing_chess_reinforcement_learning_with_graph_representation__6b1d881e.pdf,Enhancing Chess Reinforcement Learning with Graph Representation,"Tomas Rigaux, Hisashi Kashima",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/008a16ead32f932b711788c276890456-Paper-Conference.pdf
NeurIPS,2024,mixtures_of_experts_for_audiovisual_learning__f1d04b16.pdf,Mixtures of Experts for Audio-Visual Learning,"Ying Cheng, Yang Li, Junjie He, Rui Feng",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/009729d26288b9a8826023692a876107-Paper-Conference.pdf
NeurIPS,2024,learning_place_cell_representations_and_contextdependent_remapping__e7c12391.pdf,Learning Place Cell Representations and Context-Dependent Remapping,"Markus Pettersen, Frederik Rogge, Mikkel Lepperød",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/0098a92f5f4e2d96c6db471e0c5507a8-Paper-Conference.pdf
NeurIPS,2024,robust_sparse_regression_with_nonisotropic_designs__2cc5493a.pdf,Robust Sparse Regression with Non-Isotropic Designs,"Chih-Hung Liu, Gleb Novikov",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/00a0db6d26a58c996ff915bd765eb969-Paper-Conference.pdf
NeurIPS,2024,trainingfree_adaptive_diffusion_with_bounded_difference_approximation_strategy__a275ea08.pdf,Training-Free Adaptive Diffusion with Bounded Difference Approximation Strategy,"Hancheng Ye, Jiakang Yuan, Renqiu Xia, Xiangchao Yan, Tao Chen, Junchi Yan, Botian Shi, Bo Zhang",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/00d1f03b87a401b1c7957e0cc785d0bc-Paper-Conference.pdf
NeurIPS,2024,chain_of_preference_optimization_improving_chainofthought_reasoning_in_llms__e79cf61c.pdf,Chain of Preference Optimization: Improving Chain-of-Thought Reasoning in LLMs,"Xuan Zhang, Chao Du, Tianyu Pang, Qian Liu, Wei Gao, Min Lin",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/00d80722b756de0166523a87805dd00f-Paper-Conference.pdf
NeurIPS,2024,decompose_analyze_and_rethink_solving_intricate_problems_with_humanlike_reasoning_cycle__6a6b69bd.pdf,"Decompose, Analyze and Rethink: Solving Intricate Problems with Human-like Reasoning Cycle","Shangzi Xue, Zhenya Huang, Jiayu Liu, Xin Lin, Yuting Ning, Binbin Jin, Xin Li, Qi Liu",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/01025a4e79355bb37a10ba39605944b5-Paper-Conference.pdf
NeurIPS,2024,uqguided_hyperparameter_optimization_for_iterative_learners__1c6ad800.pdf,UQ-Guided Hyperparameter Optimization for Iterative Learners,"Jiesong Liu, Feng Zhang, Jiawei Guan, Xipeng Shen",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/010c5ba0cafc743fece8be02e7adb8dd-Paper-Conference.pdf
NeurIPS,2024,occupancybased_policy_gradient_estimation_convergence_and_optimality__fde3e9bc.pdf,"Occupancy-based Policy Gradient: Estimation, Convergence, and Optimality","Audrey Huang, Nan Jiang",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/010c855df402b443e0c16e5b7434e74c-Paper-Conference.pdf
NeurIPS,2024,timexer_empowering_transformers_for_time_series_forecasting_with_exogenous_variables__0d9bd20e.pdf,TimeXer: Empowering Transformers for Time Series Forecasting with Exogenous Variables,"Yuxuan Wang, Haixu Wu, Jiaxiang Dong, Guo Qin, Haoran Zhang, Yong Liu, Yunzhong Qiu, Jianmin Wang, Mingsheng Long",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/0113ef4642264adc2e6924a3cbbdf532-Paper-Conference.pdf
NeurIPS,2024,drivaernet_a_largescale_multimodal_car_dataset_with_computational_fluid_dynamics_simulations_and_deep_learning_benchmarks__1f5bb2f1.pdf,DrivAerNet++: A Large-Scale Multimodal Car Dataset with Computational Fluid Dynamics Simulations and Deep Learning Benchmarks,"Mohamed Elrefaie, Florin Morar, Angela Dai, Faez Ahmed",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/013cf29a9e68e4411d0593040a8a1eb3-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,domaingallery_fewshot_domaindriven_image_generation_by_attributecentric_finetuning__b89b532d.pdf,DomainGallery: Few-shot Domain-driven Image Generation by Attribute-centric Finetuning,"Yuxuan Duan, Yan Hong, Bo Zhang, jun lan, Huijia Zhu, Weiqiang Wang, Jianfu Zhang, Li Niu, Liqing Zhang",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/013d743db3c684957305d32017f13339-Paper-Conference.pdf
NeurIPS,2024,collaborative_cognitive_diagnosis_with_disentangled_representation_learning_for_learner_modeling__a6353a3b.pdf,Collaborative Cognitive Diagnosis with Disentangled Representation Learning for Learner Modeling,"Weibo Gao, Qi Liu, Linan Yue, Fangzhou Yao, Hao Wang, Yin Gu, zheng zhang",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/013f9cd52b38e3e53475605d2b8e7c23-Paper-Conference.pdf
NeurIPS,2024,automanual_constructing_instruction_manuals_by_llm_agents_via_interactive_environmental_learning__84415efb.pdf,AutoManual: Constructing Instruction Manuals by LLM Agents via Interactive Environmental Learning,"Minghao Chen, Yihang Li, Yanting Yang, Shiyu Yu, Binbin Lin, Xiaofei He",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/0142921fad7ef9192bd87229cdafa9d4-Paper-Conference.pdf
NeurIPS,2024,slotvlm_objectevent_slots_for_videolanguage_modeling__7a10567a.pdf,Slot-VLM: Object-Event Slots for Video-Language Modeling,"Jiaqi Xu, Cuiling Lan, Wenxuan Xie, Xuejin Chen, Yan Lu",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/0147d967a5db3b8dde08d2a327b24568-Paper-Conference.pdf
NeurIPS,2024,vasa1_lifelike_audiodriven_talking_faces_generated_in_real_time__825bc5b2.pdf,VASA-1: Lifelike Audio-Driven Talking Faces Generated in Real Time,"Sicheng Xu, Guojun Chen, Yu-Xiao Guo, Jiaolong Yang, Chong Li, Zhenyu Zang, Yizhong Zhang, Xin Tong, Baining Guo",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/014fe398da515cd552fa6e1f33e0565e-Paper-Conference.pdf
NeurIPS,2024,community_detection_guarantees_using_embeddings_learned_by_node2vec__aa7d4680.pdf,Community Detection Guarantees using Embeddings Learned by Node2Vec,"Andrew Davison, S. Carlyle Morgan, Owen G. Ward",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/015a8c69bedcb0a7b2ed2e1678f34399-Paper-Conference.pdf
NeurIPS,2024,physicsinformed_regularization_for_domainagnostic_dynamical_system_modeling__7cdf646d.pdf,Physics-Informed Regularization for Domain-Agnostic Dynamical System Modeling,"Zijie Huang, Wanjia Zhao, Jingdong Gao, Ziniu Hu, Xiao Luo, Yadi Cao, Yuanzhou Chen, Yizhou Sun, Wei Wang",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/0164f863e66a4272b680ecc4e561bf9d-Paper-Conference.pdf
NeurIPS,2024,improving_sparse_decomposition_of_language_model_activations_with_gated_sparse_autoencoders__b757560a.pdf,Improving Sparse Decomposition of Language Model Activations with Gated Sparse Autoencoders,"Senthooran Rajamanoharan, Arthur Conmy, Lewis Smith, Tom Lieberum, Vikrant Varma, Janos Kramar, Rohin Shah, Neel Nanda",conference,https://proceedings.neurips.cc/paper_files/paper/2024/file/01772a8b0420baec00c4d59fe2fbace6-Paper-Conference.pdf
NeurIPS,2024,bench2drive_towards_multiability_benchmarking_of_closedloop_endtoend_autonomous_driving__7791cb1e.pdf,Bench2Drive: Towards Multi-Ability Benchmarking of Closed-Loop End-To-End Autonomous Driving,"Xiaosong Jia, Zhenjie Yang, Qifeng Li, Zhiyuan Zhang, Junchi Yan",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/017761f94a1cd66d01c041aff85492c4-Paper-Datasets_and_Benchmarks_Track.pdf
