Conference,Year,Filename,Title,Authors,Category,PDF_URL
IJCAI,2015,preface__0760c63c.pdf,Preface,"Qiang Yang, Michael Wooldridge",Main Track,https://www.ijcai.org/Proceedings/15/Papers/001.pdf
IJCAI,2015,conference_organization__6b27fc15.pdf,Conference Organization,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/002.pdf
IJCAI,2015,program_committee__cf5413c6.pdf,Program Committee,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/003.pdf
IJCAI,2015,conference_organizers_and_sponsors__e8cc459e.pdf,Conference Organizers and Sponsors,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/004.pdf
IJCAI,2015,awards_and_distinguished_papers__8f17c383.pdf,Awards and Distinguished Papers,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/005.pdf
IJCAI,2015,ijcai_organization__5fae66e6.pdf,IJCAI Organization,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/006.pdf
IJCAI,2015,past_ijcai_conferences__46a73b33.pdf,Past IJCAI Conferences,Qiang Yang,Main Track,https://www.ijcai.org/Proceedings/15/Papers/007.pdf
IJCAI,2015,evolving_families_of_shapes__e387ebeb.pdf,Evolving Families of Shapes,"Filipe Assunção, João Correia, Pedro Martins, Penousal Machado",Demos Track,https://www.ijcai.org/Proceedings/15/Papers/580.pdf
IJCAI,2015,max_order_a_tale_of_creativity__22a8ddf8.pdf,Max Order: A Tale of Creativity,"Fiammetta Ghedini, François Pachet, Pierre Roy",Demos Track,https://www.ijcai.org/Proceedings/15/Papers/581.pdf
IJCAI,2015,modelling_highdimensional_sequences_with_lstmrtrbm_application_to_polyphonic_music_generation__9de626b7.pdf,Modelling High-Dimensional Sequences with LSTM-RTRBM: Application to Polyphonic Music Generation,"Qi Lyu, Zhiyong Wu, Jun Zhu, Helen Meng",Demos Track,https://www.ijcai.org/Proceedings/15/Papers/582.pdf
IJCAI,2015,capturing_a_musicians_groove_generation_of_realistic_accompaniments_from_single_song_recordings__b62e10c4.pdf,Capturing a Musician's Groove: Generation of Realistic Accompaniments from Single Song Recordings,"Mathieu Ramona, Giordano Cabral, François Pachet",Demos Track,https://www.ijcai.org/Proceedings/15/Papers/583.pdf
IJCAI,2015,constitutive_and_regulative_specifications_of_commitment_protocols_a_decoupled_approach_extended_abstract__5f2db040.pdf,Constitutive and Regulative Specifications of Commitment Protocols: A Decoupled Approach (Extended Abstract),"Matteo Baldoni, Cristina Baroglio, Elisa Marengo, Viviana Patti",Journal Track,https://www.ijcai.org/Proceedings/15/Papers/584.pdf
IJCAI,2015,the_arcade_learning_environment_an_evaluation_platform_for_general_agents_extended_abstract__e5c7ba4c.pdf,The Arcade Learning Environment: An Evaluation Platform for General Agents (Extended Abstract),"Marc Bellemare, Yavar Naddaf, Joel Veness, Michael Bowling",Journal Track,https://www.ijcai.org/Proceedings/15/Papers/585.pdf
