Conference,Year,Filename,Title,Authors,Category,PDF_URL
NeurIPS,2024,drivaernet_a_largescale_multimodal_car_dataset_with_computational_fluid_dynamics_simulations_and_deep_learning_benchmarks__1f5bb2f1.pdf,DrivAerNet++: A Large-Scale Multimodal Car Dataset with Computational Fluid Dynamics Simulations and Deep Learning Benchmarks,"Mohamed Elrefaie, Florin Morar, Angela Dai, Faez Ahmed",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/013cf29a9e68e4411d0593040a8a1eb3-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,bench2drive_towards_multiability_benchmarking_of_closedloop_endtoend_autonomous_driving__7791cb1e.pdf,Bench2Drive: Towards Multi-Ability Benchmarking of Closed-Loop End-To-End Autonomous Driving,"Xiaosong Jia, Zhenjie Yang, Qifeng Li, Zhiyuan Zhang, Junchi Yan",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/017761f94a1cd66d01c041aff85492c4-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,fedmeki_a_benchmark_for_scaling_medical_foundation_models_via_federated_knowledge_injection__638f20fe.pdf,FEDMEKI: A Benchmark for Scaling Medical Foundation Models via Federated Knowledge Injection,"Jiaqi Wang, Xiaochen Wang, Lingjuan Lyu, Jinghui Chen, Fenglong Ma",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/0235cbb8cd6425d0b55daefce388fc0b-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,gtsinger_a_global_multitechnique_singing_corpus_with_realistic_music_scores_for_all_singing_tasks__7f5b4550.pdf,GTSinger: A Global Multi-Technique Singing Corpus with Realistic Music Scores for All Singing Tasks,"Yu Zhang, Changhao Pan, Wenxiang Guo, Ruiqi Li, Zhiyuan Zhu, Jialei Wang, Wenhao Xu, Jingyu Lu, Zhiqing Hong, Chuxin Wang, Lichao Zhang, Jinzheng He, Ziyue Jiang, Yuxin Chen, Chen Yang, Jiecheng Zhou, Xinyu Cheng, Zhou Zhao",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/023d2c1a17cf35b11a0cbb43a0677c91-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,sim2realfire_a_multimodal_simulation_dataset_for_forecast_and_backtracking_of_realworld_forest_fire__8c30facf.pdf,Sim2Real-Fire: A Multi-modal Simulation Dataset for Forecast and Backtracking of Real-world Forest Fire,"Yanzhi Li, Keqiu Li, LI GUOHUI, zumin wang, Chanqing Ji, Lubo Wang, Die Zuo, Qing Guo, Feng Zhang, Manyu Wang, Di Lin",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/02e978a2cc9a1d0d4376a7deb01db612-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,sciinstruct_a_selfreflective_instruction_annotated_dataset_for_training_scientific_language_models__d922c24d.pdf,SciInstruct: a Self-Reflective Instruction Annotated Dataset for Training Scientific Language Models,"Dan Zhang, Ziniu Hu, Sining Zhoubian, Zhengxiao Du, Kaiyu Yang, Zihan Wang, Yisong Yue, Yuxiao Dong, Jie Tang",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/02ee6b7295f720407b56c457b34c54d5-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,helpsteer_2_opensource_dataset_for_training_topperforming_reward_models__0272f2c2.pdf,HelpSteer 2: Open-source dataset for training top-performing reward models,"Zhilin Wang, Yi Dong, Olivier Delalleau, Jiaqi Zeng, Gerald Shen, Daniel Egert, Jimmy Zhang, Makesh Narsimhan Sreedhar, Oleksii Kuchaiev",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/02fd91a387a6a5a5751e81b58a75af90-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,libmoon_a_gradientbased_multiobjective_optimization_library_in_pytorch__9722abbc.pdf,LibMOON: A Gradient-based MultiObjective OptimizatioN Library in PyTorch,"Xiaoyuan Zhang, Liang ZHAO, Yingying Yu, Xi Lin, Yifan Chen, Han Zhao, Qingfu Zhang",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/03ce71224741e6596059b8680a62978b-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,wildppg_a_realworld_ppg_dataset_of_long_continuous_recordings__13ccb20c.pdf,WildPPG: A Real-World PPG Dataset of Long Continuous Recordings,"Manuel Meier, Berken Utku Demirel, Christian Holz",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/0433292a3eb101df8f4d72a63f5410d4-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,using_unity_to_help_solve_reinforcement_learning__25fb2428.pdf,Using Unity to Help Solve Reinforcement Learning,"Connor Brennan, Andrew Williams, Omar G. Younis, Vedant Vyas, Daria Yasafova, Irina Rish",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/04c0c541d936f7cbfbb21085116236cd-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,a_hitchhikers_guide_to_finegrained_face_forgery_detection_using_common_sense_reasoning__7c113550.pdf,A Hitchhiker's Guide to Fine-Grained Face Forgery Detection Using Common Sense Reasoning,"Niki M Foteinopoulou, Enjie Ghorbel, Djamila Aouada",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/059d2b9188cdb7ae00f4d78cc9469704-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,ultraedit_instructionbased_finegrained_image_editing_at_scale__beeb64cc.pdf,UltraEdit: Instruction-based Fine-Grained Image Editing at Scale,"Haozhe Zhao, Xiaojian (Shawn) Ma, Liang Chen, Shuzheng Si, Rujie Wu, Kaikai An, Peiyu Yu, Minjia Zhang, Qing Li, Baobao Chang",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/05a30a0fc9e6bacdd3abd4ca8508a9e6-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,care_a_benchmark_suite_for_the_classification_and_retrieval_of_enzymes__f033e25f.pdf,CARE: a Benchmark Suite for the Classification and Retrieval of Enzymes,"Jason Yang, Ariane Mora, Shengchao Liu, Bruce Wittmann, Animashree Anandkumar, Frances Arnold, Yisong Yue",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/05a7ad45d75a3082d7a3a70de8743140-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,vrsbench_a_versatile_visionlanguage_benchmark_dataset_for_remote_sensing_image_understanding__8a8608ef.pdf,VRSBench: A Versatile Vision-Language Benchmark Dataset for Remote Sensing Image Understanding,"Xiang Li, Jian Ding, Mohamed Elhoseiny",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/05b7f821234f66b78f99e7803fffa78a-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,solarcube_an_integrative_benchmark_dataset_harnessing_satellite_and_insitu_observations_for_largescale_solar_energy_forecasting__950d8a30.pdf,SolarCube: An Integrative Benchmark Dataset Harnessing Satellite and In-situ Observations for Large-scale Solar Energy Forecasting,"Ruohan Li, Yiqun Xie, Xiaowei Jia, Dongdong Wang, Yanhua Li, Yingxue Zhang, Zhihao Wang, Zhili Li",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/06477eb61ea6b85c6608d42a222462df-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,taskbench_benchmarking_large_language_models_for_task_automation__b4190ad2.pdf,TaskBench: Benchmarking Large Language Models for Task Automation,"Yongliang Shen, Kaitao Song, Xu Tan, Wenqi Zhang, Kan Ren, Siyu Yuan, Weiming Lu, Dongsheng Li, Yueting Zhuang",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/085185ea97db31ae6dcac7497616fd3e-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,findingemo_an_image_dataset_for_emotion_recognition_in_the_wild__2e21c52d.pdf,FindingEmo: An Image Dataset for Emotion Recognition in the Wild,"Laurent Mertens, Elahe Yargholi, Hans Op de Beeck, Jan Van den Stock, Joost Vennekens",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/08a7229eaba3b35cd8f933ac678f2096-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,workarena_towards_compositional_planning_and_reasoningbased_common_knowledge_work_tasks__0fafdcfa.pdf,WorkArena++: Towards Compositional Planning and Reasoning-based Common Knowledge Work Tasks,"Léo Boisvert, Megh Thakkar, Maxime Gasse, Massimo Caccia, Thibault de Chezelles, Quentin Cappart, Nicolas Chapados, Alexandre Lacoste, Alexandre Drouin",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/0b82662b6c32e887bb252a74d8cb2d5e-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,dmcvb_a_benchmark_for_representation_learning_for_control_with_visual_distractors__ca6ba310.pdf,DMC-VB: A Benchmark for Representation Learning for Control with Visual Distractors,"Joseph Ortiz, Antoine Dedieu, Wolfgang Lehrach, J Swaroop Guntupalli, Carter Wendelken, Ahmad Humayun, Sivaramakrishnan Swaminathan, Guangyao Zhou, Miguel Lazaro-Gredilla, Kevin P. Murphy",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/0c946accd3ccc88c09dfae7e1cd40ffe-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,benchx_a_unified_benchmark_framework_for_medical_visionlanguage_pretraining_on_chest_xrays__5c2044a0.pdf,BenchX: A Unified Benchmark Framework for Medical Vision-Language Pretraining on Chest X-Rays,"Yang Zhou, Tan Faith, Yanyu Xu, Sicong Leng, Xinxing Xu, Yong Liu, Rick Siow Mong Goh",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/0cb35e10bf7bb73d10c12414edbd63fd-Paper-Datasets_and_Benchmarks_Track.pdf
NeurIPS,2024,mllmguard_a_multidimensional_safety_evaluation_suite_for_multimodal_large_language_models__360fd3c4.pdf,MLLMGuard: A Multi-dimensional Safety Evaluation Suite for Multimodal Large Language Models,"Tianle Gu, Zeyang Zhou, Kexin Huang, Liang Dandan, Yixu Wang, Haiquan Zhao, Yuanqi Yao, xingge qiao, Keqing wang, Yujiu Yang, Yan Teng, Yu Qiao, Yingchun Wang",datasets_and_benchmarks_track,https://proceedings.neurips.cc/paper_files/paper/2024/file/0d9dcd4ebef57f1839d871fe7d891e91-Paper-Datasets_and_Benchmarks_Track.pdf
