Conference,Year,Filename,Title,Authors,Category,PDF_URL
IJCAI,2022,deep_interactive_surface_creation_from_3d_sketch_strokes__9ae0d2cf.pdf,Deep Interactive Surface Creation from 3D Sketch Strokes,"Sukanya Bhattacharjee, Parag Chaudhuri",Research Papers,https://www.ijcai.org/proceedings/2022/0680.pdf
IJCAI,2022,tradformer_a_transformer_model_of_traditional_music_transcriptions__c2b3fa56.pdf,Tradformer: A Transformer Model of Traditional Music Transcriptions,"Luca Casini, Bob L. T. Sturm",Research Papers,https://www.ijcai.org/proceedings/2022/0681.pdf
IJCAI,2022,sound2synth_interpreting_sound_via_fm_synthesizer_parameters_estimation__73b0bf37.pdf,Sound2Synth: Interpreting Sound via FM Synthesizer Parameters Estimation,"Zui Chen, Yansen Jing, Shengcheng Yuan, Yifei Xu, Jian Wu, Hang Zhao",Research Papers,https://www.ijcai.org/proceedings/2022/0682.pdf
IJCAI,2022,towards_creativity_characterization_of_generative_models_via_groupbased_subset_scanning__a90a4542.pdf,Towards Creativity Characterization of Generative Models via Group-Based Subset Scanning,"Celia Cintas, Payel Das, Brian Quanz, Girmaw Abebe Tadesse, Skyler Speakman, Pin-Yu Chen",Research Papers,https://www.ijcai.org/proceedings/2022/0683.pdf
IJCAI,2022,art_creation_with_multiconditional_stylegans__a01c45ae.pdf,Art Creation with Multi-Conditional StyleGANs,"Konstantin Dobler, Florian Hübscher, Jan Westphal, Alejandro Sierra-Múnera, Gerard de Melo, Ralf Krestel",Research Papers,https://www.ijcai.org/proceedings/2022/0684.pdf
IJCAI,2022,threshold_designer_adaptation_improved_adaptation_for_designers_in_cocreative_systems__1d0b30f5.pdf,Threshold Designer Adaptation: Improved Adaptation for Designers in Co-creative Systems,"Emily Halina, Matthew Guzdial",Research Papers,https://www.ijcai.org/proceedings/2022/0685.pdf
IJCAI,2022,automated_sifting_of_stories_from_simulated_storyworlds__ad7bb180.pdf,Automated Sifting of Stories from Simulated Storyworlds,"Wilkins Leong, Julie Porteous, John Thangarajah",Research Papers,https://www.ijcai.org/proceedings/2022/0686.pdf
IJCAI,2022,universal_video_style_transfer_via_crystallization_separation_and_blending__3da2bb8d.pdf,"Universal Video Style Transfer via Crystallization, Separation, and Blending","Haofei Lu, Zhizhong Wang",Research Papers,https://www.ijcai.org/proceedings/2022/0687.pdf
IJCAI,2022,styleclipdraw_coupling_content_and_style_in_texttodrawing_translation__7acba85a.pdf,StyleCLIPDraw: Coupling Content and Style in Text-to-Drawing Translation,"Peter Schaldenbrand, Zhixuan Liu, Jean Oh",Research Papers,https://www.ijcai.org/proceedings/2022/0688.pdf
IJCAI,2022,dataset_augmentation_in_papyrology_with_generative_models_a_study_of_synthetic_ancient_greek_character_images__a6174409.pdf,Dataset Augmentation in Papyrology with Generative Models: A Study of Synthetic Ancient Greek Character Images,"Matthew I. Swindall, Timothy Player, Ben Keener, Alex C. Williams, James H. Brusuelas, Federica Nicolardi, Marzia D'Angelo, Claudio Vergara, Michael McOsker, John F. Wallin",Research Papers,https://www.ijcai.org/proceedings/2022/0689.pdf
