Conference,Year,Filename,Title,Authors,Category,PDF_URL
NeurIPS,2022,nasbenchgraph_benchmarking_graph_neural_architecture_search__3bd77d9d.pdf,NAS-Bench-Graph: Benchmarking Graph Neural Architecture Search,"Yijian Qin, Ziwei Zhang, Xin Wang, Zeyang Zhang, Wenwu Zhu",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/004bed4e186fdd7ebb73aad6e97c2332-Abstract-Datasets_and_Benchmarks.html
NeurIPS,2022,why_do_treebased_models_still_outperform_deep_learning_on_typical_tabular_data__b6fd90fc.pdf,Why do tree-based models still outperform deep learning on typical tabular data?,"Leo Grinsztajn, Edouard Oyallon, Gael Varoquaux",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/0378c7692da36807bdec87ab043cdadc-Abstract-Datasets_and_Benchmarks.html
NeurIPS,2022,vlmbench_a_compositional_benchmark_for_visionandlanguage_manipulation__e8c83cbe.pdf,VLMbench: A Compositional Benchmark for Vision-and-Language Manipulation,"Kaizhi Zheng, Xiaotong Chen, Odest Chadwicke Jenkins, Xin Wang",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/04543a88eae2683133c1acbef5a6bf77-Abstract-Datasets_and_Benchmarks.html
NeurIPS,2022,dcbench_dataset_condensation_benchmark__6f83f29e.pdf,DC-BENCH: Dataset Condensation Benchmark,"Justin CUI, Ruochen Wang, Si Si, Cho-Jui Hsieh",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/052e22cfdd344c79634f7ec76fa03e22-Abstract-Datasets_and_Benchmarks.html
NeurIPS,2022,a_large_scale_search_dataset_for_unbiased_learning_to_rank__015901a2.pdf,A Large Scale Search Dataset for Unbiased Learning to Rank,"Lixin Zou, Haitao Mao, Xiaokai Chu, Jiliang Tang, Wenwen Ye, Shuaiqiang Wang, Dawei Yin",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/07f560092a0edceabf55af32a40eaee3-Abstract-Datasets_and_Benchmarks.html
NeurIPS,2022,tweetnerd__end_to_end_entity_linking_benchmark_for_tweets__698bf569.pdf,TweetNERD - End to End Entity Linking Benchmark for Tweets,"Shubhanshu Mishra, Aman Saini, Raheleh Makki, Sneha Mehta, Aria Haghighi, Ali Mollahosseini",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/09723c9f291f6056fd1885081859c186-Abstract-Datasets_and_Benchmarks.html
NeurIPS,2022,occgen_selection_of_realworld_multilingual_parallel_data_balanced_in_gender_within_occupations__2e75f11d.pdf,OccGen: Selection of Real-world Multilingual Parallel Data Balanced in Gender within Occupations,"Marta Costa-jussà, Christine Basta, Oriol Domingo, André Rubungo",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/09933f07ae2ccbca7212bb4e43de8db0-Abstract-Datasets_and_Benchmarks.html
NeurIPS,2022,pdebench_an_extensive_benchmark_for_scientific_machine_learning__d4f62e1e.pdf,PDEBench: An Extensive Benchmark for Scientific Machine Learning,"Makoto Takamoto, Timothy Praditia, Raphael Leiteritz, Daniel MacKinlay, Francesco Alesiani, Dirk Pflüger, Mathias Niepert",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/0a9747136d411fb83f0cf81820d44afb-Abstract-Datasets_and_Benchmarks.html
NeurIPS,2022,strokerehab_a_benchmark_dataset_for_subsecond_action_identification__f3fe47ef.pdf,StrokeRehab: A Benchmark Dataset for Sub-second Action Identification,"Aakash Kaku, Kangning Liu, Avinash Parnandi, Haresh Rengaraj Rajamohan, Kannan Venkataramanan, Anita Venkatesan, Audre Wirtanen, Natasha Pandit, Heidi Schambra, Carlos Fernandez-Granda",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/0b11fce9fb449c4171dbec167bf63e12-Abstract-Datasets_and_Benchmarks.html
NeurIPS,2022,finrlmeta_market_environments_and_benchmarks_for_datadriven_financial_reinforcement_learning__7142b40b.pdf,FinRL-Meta: Market Environments and Benchmarks for Data-Driven Financial Reinforcement Learning,"Xiao-Yang Liu, Ziyi Xia, Jingyang Rui, Jiechao Gao, Hongyang Yang, Ming Zhu, Christina Wang, Zhaoran Wang, Jian Guo",None,https://proceedings.neurips.cc/paper_files/paper/2022/file/0bf54b80686d2c4dc0808c2e98d430f7-Abstract-Datasets_and_Benchmarks.html
