Conference,Year,Filename,Title,Authors,Category,PDF_URL
AAAI,2019,a_genetic_algorithm_for_finding_a_small_and_diverse_set_of_recent_news_stories_on_a_given_subject_how_we_generate_aaais_aialert__b2f33086.pdf,A Genetic Algorithm for Finding a Small and Diverse Set of Recent News Stories on a Given Subject: How We Generate AAAI’s AI-Alert,"Joshua Eckroth, Eric Schoen9357-9364",IAAI Technical Track: Deployed Papers,https://cdn.aaai.org/ojs/4983/4983-13-8046-1-10-20190709.pdf
AAAI,2019,large_scale_personalized_categorization_of_financial_transactions__b735bba5.pdf,Large Scale Personalized Categorization of Financial Transactions,"Christopher Lesner, Alexander Ran, Marko Rukonic, Wei Wang9365-9372",IAAI Technical Track: Deployed Papers,https://cdn.aaai.org/ojs/4984/4984-13-8047-1-10-20190709.pdf
AAAI,2019,transforming_underwriting_in_the_life_insurance_industry__3cfcc739.pdf,Transforming Underwriting in the Life Insurance Industry,"Marc Maier, Hayley Carlotto, Freddie Sanchez, Sherriff Balogun, Sears Merritt9373-9380",IAAI Technical Track: Deployed Papers,https://cdn.aaai.org/ojs/4985/4985-13-8048-1-10-20190709.pdf
AAAI,2019,automated_dispatch_of_helpdesk_email_tickets_pushing_the_limits_with_ai__4b6dd5ac.pdf,Automated Dispatch of Helpdesk Email Tickets: Pushing the Limits with AI,"Atri Mandal, Nikhil Malhotra, Shivali Agarwal, Anupama Ray, Giriprasad Sridhara9381-9388",IAAI Technical Track: Deployed Papers,https://cdn.aaai.org/ojs/4986/4986-13-8049-1-10-20190709.pdf
AAAI,2019,grading_uncompilable_programs__08e117d3.pdf,Grading Uncompilable Programs,"Rohit Takhar, Varun Aggarwal9389-9396",IAAI Technical Track: Deployed Papers,https://cdn.aaai.org/ojs/4987/4987-13-8050-1-10-20190709.pdf
AAAI,2019,erevise_using_natural_language_processing_to_provide_formative_feedback_on_text_evidence_usage_in_student_writing__03558367.pdf,eRevise: Using Natural Language Processing to Provide Formative Feedback on Text Evidence Usage in Student Writing,"H. Zhang, A. Magooda, D. Litman, R. Correnti, E. Wang, L.C. Matsmura, E. Howe, R. Quintana9619-9625",IAAI Technical Track: Emerging Papers,https://cdn.aaai.org/ojs/5025/5025-13-8088-1-10-20190709.pdf
AAAI,2019,identifying_semantics_in_clinical_reports_using_neural_machine_translation__58b38ed1.pdf,Identifying Semantics in Clinical Reports Using Neural Machine Translation,"Srikanth Mujjiga, Vamsi Krishna, Kalyan Chakravarthi, Vijayananda J9552-9557",IAAI Technical Track: Emerging Papers,https://cdn.aaai.org/ojs/5015/5015-13-8078-1-10-20190709.pdf
AAAI,2019,artificial_counselor_system_for_stock_investment__451ead1a.pdf,Artificial Counselor System for Stock Investment,"Hadi NekoeiQachkanloo, Benyamin Ghojogh, Ali Saheb Pasand, Mark Crowley9558-9564",IAAI Technical Track: Emerging Papers,https://cdn.aaai.org/ojs/5016/5016-13-8079-1-10-20190709.pdf
AAAI,2019,separating_wheat_from_chaff_joining_biomedical_knowledge_and_patient_data_for_repurposing_medications__8b02f321.pdf,Separating Wheat from Chaff: Joining Biomedical Knowledge and Patient Data for Repurposing Medications,"Galia Nordon, Gideon Koren, Varda Shalev, Eric Horvitz, Kira Radinsky9565-9572",IAAI Technical Track: Emerging Papers,https://cdn.aaai.org/ojs/5017/5017-13-8080-1-10-20190709.pdf
AAAI,2019,discovering_temporal_patterns_from_insurance_interaction_data__7cae164a.pdf,Discovering Temporal Patterns from Insurance Interaction Data,"Maleeha Qazi, Srinivas Tunuguntla, Peng Lee, Teja Kanchinadam, Glenn Fung, Neeraj Arora9573-9580",IAAI Technical Track: Emerging Papers,https://cdn.aaai.org/ojs/5018/5018-13-8081-1-10-20190709.pdf
